<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2016.05.04	4319.510	4324.190	4274.690	4295.190	136658	283159	0
2016.05.05	4262.460	4294.580	4247.080	4274.080	135721	265505	0
2016.05.06	4293.070	4319.980	4230.980	4234.480	151722	305603	0
2016.05.09	4225.220	4436.720	4221.220	4256.720	159313	341881	0
2016.05.10	4236.050	4240.820	4186.900	4200.400	131477	255143	0
2016.05.11	4202.980	4205.780	4160.780	4171.280	145347	288317	0
2016.05.12	4147.820	4231.790	4142.940	4206.790	171568	336639	0
2016.05.13	4207.250	4266.840	4186.840	4262.840	163691	317337	0
2016.05.16	4253.410	4262.230	4219.230	4221.730	115336	223019	0
2016.05.17	4204.800	4246.800	4196.800	4204.800	147838	305931	0
2016.05.18	4254.600	4299.650	4242.650	4297.650	169694	354637	0
2016.05.19	4298.480	4356.380	4288.880	4295.880	140880	293969	0
2016.05.20	4280.460	4285.280	4237.460	4239.460	128448	264202	0
2016.05.23	4282.250	4316.560	4264.560	4298.060	157203	312762	0
2016.05.24	4285.280	4313.040	4261.040	4293.540	148238	305470	0
2016.05.25	4279.220	4347.580	4269.080	4305.080	181167	377346	0
2016.05.27	4320.050	4356.550	4318.880	4336.050	126343	252668	0
2016.05.30	4327.870	4341.070	4284.570	4293.070	65025	139423	0
2016.05.31	4279.370	4360.290	4268.790	4338.290	149824	300097	0
2016.06.01	4341.890	4360.830	4308.830	4327.830	149529	299488	0
2016.06.02	4318.060	4331.600	4297.100	4315.100	153236	309114	0
2016.06.03	4311.530	4315.710	4232.200	4240.200	140857	296381	0
2016.06.06	4227.040	4230.940	4182.440	4189.440	113635	235110	0
2016.06.07	4174.110	4209.990	4129.990	4129.990	152708	322430	0
2016.06.08	4081.910	4085.740	4020.240	4022.740	172010	349060	0
2016.06.09	4041.430	4068.880	4022.380	4066.380	163156	327157	0
2016.06.10	4092.030	4123.260	4083.760	4091.760	153878	305748	0
2016.06.13	4092.610	4169.590	4083.100	4158.090	172494	344676	0
2016.06.14	4192.560	4200.370	4135.870	4162.870	189613	400413	0
2016.06.15	4145.560	4183.150	4121.150	4149.150	202252	422138	0
2016.06.16	4160.450	4191.540	4138.040	4141.040	201948	401127	0
2016.06.17	4122.340	4131.420	4080.920	4080.920	141693	282792	0
2016.06.20	4043.840	4062.280	4026.780	4050.780	142849	304375	0
2016.06.21	4035.530	4069.990	4003.490	4063.990	175848	377982	0
2016.06.22	4060.500	4064.720	4015.220	4027.720	154905	331050	0
2016.06.23	3993.870	4019.370	3980.370	3984.870	140003	294240	0
2016.06.24	4097.370	4110.530	3998.030	4017.530	179584	412797	0
2016.06.27	4042.670	4063.430	4019.430	4042.430	144047	331026	0
2016.06.28	3996.830	3999.420	3930.420	3934.420	173775	353939	0
2016.06.29	3885.630	3899.630	3835.630	3835.630	194974	397392	0
2016.06.30	3853.460	3861.710	3790.710	3822.710	199850	431730	0
2016.07.01	3843.990	3862.240	3806.240	3856.740	193737	413100	0
2016.07.04	3851.680	3889.360	3849.360	3889.360	78387	174498	0
2016.07.05	3920.740	3932.900	3900.400	3930.400	180885	374657	0
2016.07.06	3944.380	3972.450	3940.450	3956.950	195033	406164	0
2016.07.07	3969.730	4005.600	3949.100	4005.600	180814	376702	0
2016.07.08	3958.530	3972.840	3907.340	3922.840	195679	402421	0
2016.07.11	3926.040	3941.170	3913.170	3933.170	140251	280125	0
2016.07.12	3907.160	3916.160	3880.660	3913.160	170382	354486	0
2016.07.13	3917.220	3926.740	3879.240	3879.740	164238	348626	0
2016.07.14	3851.680	3863.830	3818.830	3854.330	155886	327844	0
2016.07.15	3859.330	3892.580	3844.580	3889.580	171802	357287	0
2016.07.18	3865.820	3878.820	3849.320	3858.820	132497	270111	0
2016.07.19	3872.930	3889.430	3850.430	3850.430	144577	309421	0
2016.07.20	3854.020	3864.570	3839.570	3858.570	148743	319937	0
2016.07.21	3846.370	3887.870	3840.870	3871.370	169293	369734	0
2016.07.22	3877.650	3896.810	3851.810	3856.310	153935	350931	0
2016.07.25	3860.550	3892.660	3850.660	3886.660	131186	294332	0
2016.07.26	3891.810	3894.060	3865.560	3874.560	145728	323332	0
2016.07.27	3873.510	3892.380	3850.380	3850.880	171152	387107	0
2016.07.28	3862.300	3892.100	3854.100	3882.600	152316	322801	0
2016.07.29	3873.860	3882.970	3820.970	3841.970	180707	390790	0
2016.08.01	3832.940	3862.520	3831.520	3852.020	113353	238597	0
2016.08.02	3862.150	3865.670	3826.730	3846.230	151104	331361	0
2016.08.03	3853.430	3880.730	3822.730	3826.230	172675	388486	0
2016.08.04	3818.320	3819.400	3769.400	3769.400	143077	315393	0
2016.08.05	3757.540	3767.970	3725.470	3729.970	178524	402379	0
2016.08.08	3727.780	3756.280	3723.280	3738.780	126644	305619	0
2016.08.09	3734.780	3736.600	3688.100	3706.100	144314	325206	0
2016.08.10	3672.220	3699.220	3664.220	3683.720	154900	343442	0
2016.08.11	3700.280	3708.780	3681.780	3700.280	139708	333637	0
2016.08.12	3707.310	3748.620	3697.620	3745.120	148815	349038	0
2016.08.15	3735.910	3747.670	3713.670	3743.670	110416	253837	0
2016.08.16	3718.390	3758.870	3706.370	3752.370	145147	347249	0
2016.08.17	3771.010	3796.230	3753.730	3767.230	176981	421602	0
2016.08.18	3758.740	3805.970	3756.470	3798.470	169383	397042	0
2016.08.19	3804.920	3812.600	3761.600	3761.600	142149	333323	0
2016.08.22	3771.570	3782.660	3753.160	3757.160	135443	324781	0
2016.08.23	3739.460	3786.750	3733.250	3784.250	162054	425335	0
2016.08.24	3792.000	3806.180	3775.180	3781.680	144260	367978	0
2016.08.25	3776.860	3793.580	3765.580	3786.080	131013	325745	0
2016.08.26	3782.690	3833.530	3737.030	3816.030	223370	569288	0
2016.08.29	3832.940	3847.400	3785.400	3786.400	135244	313109	0
2016.08.30	3784.420	3810.430	3764.930	3787.430	154560	374581	0
2016.08.31	3770.870	3802.700	3758.200	3765.700	181776	433571	0
2016.09.01	3760.440	3804.100	3758.600	3799.600	147212	361233	0
2016.09.02	3794.040	3818.770	3764.270	3797.270	185910	454545	0
2016.09.05	3794.040	3830.040	3788.540	3825.040	76137	190899	0
2016.09.06	3820.660	3827.130	3734.130	3734.130	195794	472463	0
2016.09.08	3721.120	3752.820	3694.320	3747.320	240140	591433	0
2016.09.09	3761.050	3821.680	3758.120	3807.180	220285	524532	0
2016.09.12	3839.760	3853.820	3782.320	3785.320	227402	528530	0
2016.09.13	3799.220	3874.570	3796.070	3859.070	250967	608988	0
2016.09.14	3844.400	3893.740	3836.240	3889.240	248303	571565	0
2016.09.15	3877.380	3915.730	3837.730	3849.230	245936	616745	0
2016.09.16	3850.180	3860.440	3796.940	3800.940	220609	530274	0
2016.09.19	3790.000	3807.710	3781.210	3800.710	135487	328037	0
2016.09.20	3793.440	3801.070	3771.570	3785.070	146242	360323	0
2016.09.21	3762.750	3771.440	3725.940	3725.940	168993	421919	0
2016.09.22	3704.270	3741.820	3691.820	3732.820	171727	447560	0
2016.09.23	3723.400	3765.180	3715.180	3755.680	155257	406895	0
2016.09.26	3767.950	3771.380	3740.380	3756.380	155389	410148	0
2016.09.27	3737.270	3759.380	3730.380	3744.880	153597	403230	0
2016.09.28	3747.110	3766.940	3724.940	3730.440	178862	505838	0
2016.09.29	3729.180	3779.600	3722.600	3767.600	226439	615469	0
2016.09.30	3757.180	3776.980	3742.980	3772.980	169766	446807	0
2016.10.03	3753.180	3761.010	3707.010	3720.510	163042	411755	0
2016.10.04	3719.300	3769.460	3708.960	3769.460	212015	587384	0
2016.10.05	3754.910	3760.490	3725.990	3728.490	151820	387689	0
2016.10.06	3729.050	3747.440	3722.940	3730.940	163125	395197	0
2016.10.07	3739.430	3743.340	3688.840	3715.840	214813	551894	0
2016.10.10	3711.820	3720.270	3695.770	3705.770	122756	289081	0
2016.10.11	3702.080	3722.870	3689.870	3689.870	208309	505622	0
2016.10.13	3702.080	3710.370	3667.370	3668.870	184601	441849	0
2016.10.14	3661.320	3693.760	3650.260	3686.760	208404	504576	0
2016.10.17	3687.160	3704.750	3676.750	3687.750	140002	325572	0
2016.10.18	3678.010	3679.090	3658.010	3668.510	143186	353585	0
2016.10.19	3667.630	3680.040	3646.540	3649.040	161470	409285	0
2016.10.20	3654.980	3654.980	3611.970	3620.970	180027	455539	0
2016.10.21	3619.960	3642.920	3617.920	3623.920	137415	349154	0
2016.10.24	3618.290	3623.680	3586.680	3593.180	148614	374197	0
2016.10.25	3590.720	3603.540	3569.040	3584.040	189069	491591	0
2016.10.26	3592.980	3621.250	3581.250	3606.750	187290	485930	0
2016.10.27	3610.220	3646.230	3596.230	3642.230	178181	461455	0
2016.10.28	3635.460	3681.770	3629.770	3681.270	233297	595064	0
2016.10.31	3675.550	3676.100	3635.470	3661.470	163104	397214	0
2016.11.01	3655.070	3726.090	3648.590	3711.090	213366	529987	0
2016.11.03	3720.540	3727.820	3696.820	3715.820	205748	519698	0
2016.11.04	3729.610	3742.190	3693.190	3710.690	224629	548741	0
2016.11.07	3673.840	3684.960	3656.460	3668.460	133624	333650	0
2016.11.08	3670.990	3681.930	3626.430	3632.430	180097	468302	0
2016.11.09	3713.120	3720.120	3667.620	3685.620	255144	663068	0
2016.11.10	3675.550	3872.600	3672.600	3868.100	388865	973242	0
2016.11.11	3887.300	4017.680	3865.180	3888.180	399009	690598	0
2016.11.14	3936.790	3971.800	3915.800	3930.300	289631	498629	0
2016.11.16	3886.150	3936.490	3881.620	3915.490	224743	453987	0
2016.11.17	3890.140	3917.640	3871.140	3909.640	238481	574695	0
2016.11.18	3928.840	3931.690	3859.130	3869.630	221093	552433	0
2016.11.21	3858.820	3861.530	3816.530	3828.530	175259	402459	0
2016.11.22	3811.570	3837.010	3799.510	3830.010	189900	454029	0
2016.11.23	3834.350	3893.530	3823.030	3861.030	222102	532021	0
2016.11.24	3863.390	3885.890	3856.890	3870.890	113657	273484	0
2016.11.25	3903.250	3951.000	3882.000	3888.000	204890	476642	0
2016.11.28	3865.120	3888.200	3855.700	3860.700	173501	416187	0
2016.11.29	3861.090	3882.820	3848.820	3867.820	160072	372202	0
2016.12.01	3904.920	3987.500	3903.250	3976.000	231588	569113	0
2016.12.02	3980.640	4006.620	3952.120	3988.120	222395	509892	0
2016.12.05	3988.580	3993.580	3926.080	3930.580	156693	360656	0
2016.12.06	3957.300	3975.630	3901.630	3915.630	207598	509735	0
2016.12.07	3884.460	3915.600	3871.600	3877.600	191944	450537	0
2016.12.08	3869.110	3913.650	3861.150	3866.650	184909	446016	0
2016.12.09	3877.050	3903.400	3841.400	3870.900	174810	416005	0
2016.12.12	3886.150	3898.800	3822.300	3822.300	175683	404884	0
2016.12.13	3833.240	3847.920	3797.920	3814.920	162472	375852	0
2016.12.14	3821.280	3854.190	3779.690	3853.190	186634	461021	0
2016.12.15	3876.460	3895.630	3847.130	3857.630	226895	546327	0
2016.12.16	3851.440	3893.570	3822.570	3873.070	176175	409411	0
2016.12.19	3873.620	3884.550	3840.050	3840.550	159260	376770	0
2016.12.20	3848.010	3853.920	3812.920	3827.420	153353	363724	0
2016.12.21	3824.690	3826.970	3793.500	3800.500	125897	302785	0
2016.12.22	3806.490	3816.490	3750.990	3753.490	155474	408029	0
2016.12.23	3745.560	3752.990	3716.490	3729.990	101405	265034	0
2016.12.26	3726.250	3743.750	3719.750	3736.250	32268	98797	0
2016.12.27	3741.550	3747.440	3726.940	3727.440	93089	238534	0
2016.12.28	3727.940	3750.750	3719.250	3737.250	93687	247071	0
2016.12.29	3724.060	3724.060	3692.010	3703.010	71277	182332	0
2017.01.02	3706.560	3737.840	3702.610	3736.340	62895	162313	0
2017.01.03	3737.000	3743.790	3699.790	3714.790	121320	310109	0
2017.01.04	3701.480	3702.610	3652.930	3658.430	121339	296335	0
2017.01.05	3661.980	3668.920	3632.420	3636.420	176046	456178	0
2017.01.06	3646.750	3663.480	3621.980	3663.480	157059	411430	0
2017.01.09	3665.950	3671.760	3627.760	3634.260	118352	295638	0
2017.01.10	3630.940	3633.050	3612.550	3626.550	113499	282532	0
2017.01.11	3627.550	3662.390	3609.390	3627.390	212949	567387	0
2017.01.12	3599.320	3616.280	3576.780	3614.280	182548	483927	0
2017.01.13	3613.460	3653.400	3605.900	3649.900	176361	467539	0
2017.01.16	3660.300	3679.210	3648.710	3674.710	87628	230290	0
2017.01.17	3635.980	3645.980	3621.980	3636.480	144441	377372	0
2017.01.18	3648.980	3658.740	3641.240	3658.240	123229	321808	0
2017.01.19	3654.620	3658.740	3619.240	3621.240	176394	464105	0
2017.01.20	3623.040	3626.180	3588.680	3592.180	148027	379938	0
2017.01.23	3573.380	3597.260	3567.760	3576.760	139537	361582	0
2017.01.24	3581.280	3588.680	3572.680	3585.680	112679	296728	0
2017.01.26	3571.680	3604.180	3570.550	3589.680	157523	409657	0
2017.01.27	3589.730	3593.730	3548.230	3551.730	148330	394109	0
2017.01.30	3544.590	3557.090	3515.590	3529.590	142915	378129	0
2017.01.31	3525.920	3556.120	3502.120	3547.120	193247	514309	0
2017.02.01	3547.190	3564.360	3525.860	3530.860	170494	470044	0
2017.02.02	3510.810	3525.570	3503.570	3520.570	160422	440488	0
2017.02.03	3526.490	3535.620	3499.620	3521.120	158953	456948	0
2017.02.06	3513.070	3520.990	3500.990	3507.990	124152	339349	0
2017.02.07	3523.120	3530.690	3511.190	3516.190	126819	361183	0
2017.02.08	3511.920	3520.810	3503.810	3509.810	120686	346476	0
2017.02.09	3511.920	3523.390	3503.390	3518.890	122547	358346	0
2017.02.10	3515.310	3516.960	3495.370	3499.870	131249	387797	0
2017.02.13	3497.380	3509.650	3493.650	3498.150	102062	289380	0
2017.02.14	3504.050	3513.510	3466.010	3471.010	189086	609961	0
2017.02.15	3468.220	3475.720	3432.720	3432.720	180114	541510	0
2017.02.16	3429.040	3463.890	3413.890	3461.890	180175	524086	0
2017.02.17	3474.990	3485.530	3457.030	3484.030	159765	474320	0
2017.02.20	3477.780	3483.850	3460.350	3464.850	76079	234630	0
2017.02.21	3472.730	3483.360	3462.360	3467.860	153845	462072	0
2017.02.22	3470.500	3470.500	3430.940	3439.440	142849	440936	0
2017.02.23	3436.890	3448.390	3422.390	3435.890	154962	481542	0
2017.02.24	3444.240	3488.410	3439.910	3484.910	185230	455445	0
2017.03.01	3493.060	3496.440	3461.560	3464.060	72748	216172	0
2017.03.02	3469.200	3528.070	3466.570	3526.570	177258	580615	0
2017.03.03	3530.320	3537.000	3485.000	3492.500	208267	582964	0
2017.03.06	3493.060	3511.060	3470.560	3508.060	147210	419466	0
2017.03.07	3499.230	3501.610	3481.610	3489.610	138639	398193	0
2017.03.08	3499.800	3552.560	3494.060	3532.060	200166	595320	0
2017.03.09	3547.570	3572.110	3533.110	3567.110	207195	626897	0
2017.03.10	3555.850	3559.520	3507.020	3508.020	215333	640696	0
2017.03.13	3498.650	3526.300	3495.800	3518.800	143388	455995	0
2017.03.14	3529.770	3550.180	3525.180	3535.180	165260	497168	0
2017.03.15	3532.000	3544.200	3459.700	3465.700	227619	691279	0
2017.03.16	3479.210	3482.080	3451.580	3479.580	190082	532500	0
2017.03.17	3464.800	3484.410	3443.910	3449.910	158122	438043	0
2017.03.20	3451.440	3470.440	3421.940	3426.440	164148	464936	0
2017.03.21	3421.460	3443.920	3409.920	3437.920	207900	620341	0
2017.03.22	3455.330	3462.300	3434.300	3439.800	191653	596979	0
2017.03.23	3447.030	3496.140	3443.130	3491.140	203093	603009	0
2017.03.24	3490.910	3504.290	3457.290	3462.290	193011	597182	0
2017.03.27	3465.910	3489.360	3461.360	3475.360	179504	556051	0
2017.03.28	3480.880	3494.360	3471.860	3490.360	164838	501138	0
2017.03.29	3483.150	3486.650	3461.150	3469.650	149177	439512	0
2017.03.30	3468.110	3500.320	3465.820	3496.320	171123	553333	0
2017.03.31	3503.100	3528.800	3471.800	3471.800	206108	591222	0
2017.04.03	3480.990	3482.400	3457.400	3461.900	133687	381032	0
2017.04.04	3481.560	3484.290	3438.840	3440.340	168053	469816	0
2017.04.05	3427.970	3466.320	3421.820	3460.820	198295	594312	0
2017.04.06	3464.480	3495.560	3451.560	3487.060	204590	585472	0
2017.04.07	3487.610	3503.090	3462.090	3490.590	200921	581150	0
2017.04.10	3493.110	3494.090	3473.590	3475.090	137162	409158	0
2017.04.11	3473.790	3495.770	3465.770	3477.770	206569	590013	0
2017.04.12	3488.750	3499.250	3461.750	3468.750	193735	589199	0
2017.04.13	3474.970	3487.740	3454.740	3482.740	167755	482716	0
2017.04.17	3441.240	3447.700	3427.200	3432.200	142696	395081	0
2017.04.18	3442.910	3456.410	3420.910	3440.910	186779	535510	0
2017.04.19	3447.320	3487.130	3442.130	3483.130	185020	568380	0
2017.04.20	3474.970	3504.470	3467.470	3482.470	185362	573555	0
2017.04.24	3453.970	3466.090	3449.590	3459.590	130359	376658	0
2017.04.25	3472.200	3501.240	3470.540	3478.740	180399	575748	0
2017.04.26	3494.810	3540.040	3491.040	3504.040	233422	705220	0
2017.04.27	3490.960	3519.680	3486.680	3514.180	161825	488617	0
2017.04.28	3518.100	3546.720	3502.220	3508.220	190437	546686	0
2017.05.02	3497.820	3524.710	3475.210	3480.210	179409	550297	0
2017.05.03	3488.530	3494.940	3467.440	3491.940	202564	594605	0
2017.05.04	3501.110	3522.020	3497.020	3516.020	204724	587029	0
2017.05.05	3515.920	3523.720	3494.720	3502.220	185757	542145	0
2017.05.08	3514.260	3531.670	3508.670	3523.670	129769	365563	0
2017.05.09	3522.470	3525.730	3504.580	3516.580	145641	428090	0
2017.05.10	3498.360	3498.360	3474.170	3489.170	151392	468827	0
2017.05.11	3480.840	3487.680	3457.680	3458.680	167220	507804	0
2017.05.12	3466.590	3467.160	3432.460	3437.960	161300	502457	0
2017.05.15	3418.410	3423.600	3407.100	3422.100	150304	464024	0
2017.05.16	3410.190	3416.040	3397.040	3405.540	160496	501699	0
2017.05.17	3409.650	3448.690	3404.190	3445.190	210906	693259	0
2017.05.18	3640.790	3743.290	3640.790	3722.290	183496	442900	0
2017.05.19	3624.890	3673.370	3568.370	3580.370	299165	734323	0
2017.05.22	3597.530	3644.120	3583.620	3591.620	234502	624998	0
2017.05.23	3595.860	3608.530	3577.030	3592.530	185196	547009	0
2017.05.24	3593.120	3607.360	3567.860	3594.860	262784	722916	0
2017.05.25	3598.590	3614.800	3579.800	3590.800	191383	512268	0
2017.05.26	3586.540	3592.030	3568.010	3576.010	194387	520993	0
2017.05.29	3576.160	3590.580	3570.080	3570.080	69909	203434	0
2017.05.30	3583.830	3585.830	3568.830	3571.830	167317	471106	0
2017.05.31	3568.790	3569.890	3534.600	3536.600	192396	551619	0
2017.06.01	3533.970	3561.350	3521.850	3558.350	201588	604747	0
2017.06.02	3556.860	3565.660	3527.160	3552.660	197903	580734	0
2017.06.05	3559.550	3605.550	3555.050	3605.050	194575	576979	0
2017.06.06	3610.680	3611.880	3582.380	3587.880	185612	560949	0
2017.06.07	3589.470	3593.470	3571.970	3576.470	177898	509295	0
2017.06.08	3581.320	3594.080	3565.080	3566.080	163023	462118	0
2017.06.09	3567.180	3601.630	3559.130	3598.630	190376	531937	0
2017.06.12	3592.210	3631.060	3580.560	3621.060	191356	551127	0
2017.06.13	3616.100	3638.580	3605.080	3619.580	233922	675282	0
2017.06.14	3612.880	3617.580	3567.080	3577.580	266938	753287	0
2017.06.16	3588.930	3597.860	3580.360	3594.360	166814	475181	0
2017.06.19	3592.750	3614.210	3581.210	3582.210	183101	523357	0
2017.06.20	3594.360	3643.400	3593.400	3626.900	270763	722646	0
2017.06.21	3621.550	3636.550	3614.050	3634.550	223188	595584	0
2017.06.22	3624.820	3648.300	3620.800	3641.300	210052	634267	0
2017.06.23	3641.110	3643.000	3625.000	3642.500	177753	496629	0
2017.06.26	3632.440	3632.440	3591.860	3593.860	177625	522529	0
2017.06.27	3600.900	3628.000	3591.500	3607.000	273226	803421	0
2017.06.28	3606.310	3606.500	3570.500	3572.500	240683	710599	0
2017.06.29	3562.300	3603.300	3559.030	3592.300	253617	782911	0
2017.06.30	3588.850	3605.650	3575.150	3596.150	209959	609077	0
2017.07.03	3607.230	3612.660	3582.660	3591.160	157187	510274	0
2017.07.04	3591.000	3599.170	3587.170	3598.170	91865	293184	0
2017.07.05	3602.890	3619.130	3577.130	3577.630	245925	764100	0
2017.07.06	3586.690	3607.650	3582.650	3584.150	239243	733584	0
2017.07.07	3575.330	3591.940	3553.940	3565.440	246528	740511	0
2017.07.10	3563.410	3563.410	3536.200	3537.700	146272	440643	0
2017.07.11	3543.960	3549.570	3526.570	3534.570	192608	598846	0
2017.07.12	3517.500	3517.910	3480.910	3483.410	256723	818219	0
2017.07.13	3485.070	3494.510	3474.510	3484.010	168216	524313	0
2017.07.14	3476.420	3481.960	3448.960	3449.460	181342	589258	0
2017.07.17	3451.030	3454.340	3443.840	3449.340	137728	425262	0
2017.07.18	3440.230	3442.070	3419.570	3421.570	184911	585137	0
2017.07.19	3423.990	3427.710	3408.210	3412.710	172337	561148	0
2017.07.20	3414.280	3418.420	3380.920	3382.920	198973	649487	0
2017.07.21	3377.000	3403.960	3369.960	3400.460	191169	632556	0
2017.07.24	3401.810	3411.200	3393.200	3405.700	161296	519376	0
2017.07.25	3401.270	3430.270	3396.270	3430.270	238052	805019	0
2017.07.26	3422.920	3435.490	3392.490	3395.490	219680	740535	0
2017.07.27	3399.150	3415.720	3398.020	3409.220	217052	725335	0
2017.07.28	3415.890	3416.640	3385.640	3388.640	163865	575618	0
2017.07.31	3394.020	3397.940	3368.940	3380.940	198591	673154	0
2017.08.01	3376.300	3382.880	3359.880	3377.880	197401	657504	0
2017.08.02	3383.830	3389.780	3364.780	3364.780	207214	707792	0
2017.08.03	3367.690	3377.310	3360.810	3362.810	174096	602603	0
2017.08.04	3358.540	3382.200	3357.200	3380.200	213549	728880	0
2017.08.07	3380.040	3383.040	3369.040	3375.540	138256	473518	0
2017.08.08	3371.440	3384.400	3367.400	3372.400	172126	582219	0
2017.08.09	3386.500	3405.860	3382.360	3402.860	204557	709507	0
2017.08.10	3409.600	3427.340	3395.840	3424.340	231972	771998	0
2017.08.11	3421.400	3486.400	3404.400	3446.900	256406	872771	0
2017.08.14	3425.700	3455.040	3420.330	3437.540	233780	793281	0
2017.08.15	3443.430	3455.720	3414.220	3418.720	200891	694915	0
2017.08.16	3412.820	3423.630	3390.630	3398.630	178074	682250	0
2017.08.17	3403.680	3426.680	3401.180	3419.680	181565	684052	0
2017.08.18	3414.960	3419.560	3387.060	3391.560	181760	695069	0
2017.08.21	3390.230	3414.320	3378.320	3405.320	175980	677594	0
2017.08.22	3397.760	3433.710	3387.210	3402.710	189048	744280	0
2017.08.23	3407.430	3411.480	3374.480	3381.980	165788	606902	0
2017.08.24	3380.040	3387.300	3370.300	3386.300	166045	628713	0
2017.08.25	3377.370	3399.420	3372.920	3397.420	191374	744125	0
2017.08.28	3391.880	3404.940	3385.940	3404.440	133954	474252	0
2017.08.29	3398.310	3412.740	3395.240	3401.240	164546	620934	0
2017.08.30	3404.230	3410.770	3392.270	3396.770	159803	595331	0
2017.08.31	3402.040	3405.640	3372.140	3382.640	171917	734492	0
2017.09.01	3374.730	3377.650	3353.150	3371.650	173445	675283	0
2017.09.04	3374.730	3376.380	3363.730	3372.230	72121	260842	0
2017.09.05	3346.920	3355.790	3340.290	3345.290	168665	682652	0
2017.09.06	3340.010	3346.010	3325.010	3326.010	151318	614217	0
2017.09.08	3311.630	3323.490	3305.990	3311.490	126739	508300	0
2017.09.11	3315.370	3331.230	3302.230	3326.730	154248	560346	0
2017.09.12	3329.830	3360.830	3327.830	3348.830	207764	761545	0
2017.09.13	3350.690	3367.300	3346.800	3359.800	172543	642621	0
2017.09.14	3366.200	3376.200	3338.700	3345.700	208299	779887	0
2017.09.15	3353.890	3356.960	3335.460	3335.960	163847	591335	0
2017.09.18	3334.610	3362.180	3332.680	3359.680	150796	536989	0
2017.09.19	3355.500	3364.060	3349.560	3358.560	145593	505875	0
2017.09.20	3350.690	3362.730	3337.230	3355.230	208646	833953	0
2017.09.21	3364.050	3370.130	3349.130	3360.130	157545	620867	0
2017.09.22	3356.570	3358.960	3342.460	3346.460	116035	456432	0
2017.09.25	3353.890	3382.430	3346.930	3379.930	168628	698266	0
2017.09.26	3385.980	3397.060	3374.560	3388.560	192180	765761	0
2017.09.27	3408.990	3421.060	3403.060	3415.560	206929	858606	0
2017.09.28	3411.650	3423.110	3400.110	3406.110	165149	689357	0
2017.09.29	3403.490	3412.510	3378.510	3385.010	169869	678385	0
2017.10.02	3391.770	3400.290	3372.790	3375.790	142369	562433	0
2017.10.03	3377.380	3385.920	3361.420	3362.920	132814	534266	0
2017.10.04	3352.340	3357.240	3340.240	3353.240	147572	588788	0
2017.10.05	3350.200	3372.360	3342.360	3370.360	175172	722210	0
2017.10.06	3372.050	3395.590	3366.090	3372.590	204802	825096	0
2017.10.09	3375.250	3407.150	3374.150	3406.650	134905	534305	0
2017.10.10	3392.290	3403.770	3379.770	3397.270	153326	622601	0
2017.10.11	3388.020	3394.400	3377.400	3387.400	153292	615027	0
2017.10.13	3388.020	3396.120	3359.120	3360.620	164199	671800	0
2017.10.16	3370.440	3388.190	3367.690	3385.690	143133	569432	0
2017.10.17	3385.900	3398.490	3372.990	3373.490	154247	599571	0
2017.10.18	3378.420	3394.830	3368.830	3384.830	165237	635521	0
2017.10.19	3376.330	3391.860	3374.150	3379.860	134417	546645	0
2017.10.20	3394.430	3410.950	3384.450	3405.950	172468	743310	0
2017.10.23	3407.720	3453.660	3403.160	3451.160	180476	748931	0
2017.10.24	3449.830	3482.230	3439.730	3458.730	255646	1024759	0
2017.10.25	3454.610	3474.840	3443.340	3447.840	253678	1015073	0
2017.10.26	3442.900	3511.970	3442.360	3503.970	270756	1070921	0
2017.10.27	3505.220	3519.360	3449.360	3451.860	308825	1253297	0
2017.10.30	3452.480	3501.980	3447.480	3501.480	204116	737257	0
2017.10.31	3502.590	3518.200	3479.700	3486.200	240465	847910	0
2017.11.01	3485.600	3505.920	3469.920	3480.920	241738	886364	0
2017.11.03	3479.740	3547.210	3463.210	3527.710	335879	1198433	0
2017.11.06	3517.430	3518.510	3460.860	3461.860	230379	787499	0
2017.11.07	3477.630	3498.590	3464.590	3481.590	274923	963053	0
2017.11.08	3476.040	3477.340	3449.840	3464.340	214193	779794	0
2017.11.09	3456.940	3473.900	3443.400	3459.900	243255	824024	0
2017.11.10	3461.740	3492.240	3458.240	3485.240	185528	686790	0
2017.11.13	3495.130	3509.180	3484.680	3487.680	192774	675279	0
2017.11.14	3482.950	3523.180	3473.680	3519.680	239551	842721	0
2017.11.16	3513.730	3518.620	3476.620	3482.620	238914	877017	0
2017.11.17	3480.810	3493.740	3461.240	3462.740	211925	728722	0
2017.11.21	3456.940	3468.540	3443.040	3461.540	225220	768501	0
2017.11.22	3453.240	3466.820	3423.320	3425.320	225104	785680	0
2017.11.23	3427.730	3443.320	3419.820	3422.320	128589	425535	0
2017.11.24	3430.430	3435.930	3421.430	3432.930	127025	454424	0
2017.11.27	3420.850	3431.350	3412.850	3426.350	177953	578336	0
2017.11.28	3432.000	3432.520	3400.390	3411.890	211902	768194	0
2017.11.29	3411.820	3444.430	3398.930	3443.930	242690	851853	0
2017.11.30	3438.980	3485.890	3434.390	3469.890	264795	907986	0
2017.12.01	3477.600	3485.160	3448.160	3457.160	241263	846722	0
2017.12.04	3454.870	3460.130	3439.430	3440.930	158138	538295	0
2017.12.05	3442.150	3443.210	3416.610	3437.610	202297	734925	0
2017.12.06	3441.620	3445.160	3421.160	3431.660	191337	695345	0
2017.12.07	3443.210	3515.750	3443.210	3488.750	279279	1053096	0
