<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2017.10.09	18:00:00	83379	83379	83379	83379	303	2122	0
2017.10.10	09:00:00	83700	84104	83519	83874	74396	257935	1
2017.10.10	10:00:00	83874	84279	83704	84234	115224	405317	1
2017.10.10	11:00:00	84234	84249	83479	83974	102011	392615	1
2017.10.10	12:00:00	83979	83984	83584	83679	53199	208705	1
2017.10.10	13:00:00	83684	84019	83594	83999	34932	133337	1
2017.10.10	14:00:00	84004	84139	83874	84049	38218	157699	0
2017.10.10	15:00:00	84049	84129	83924	83989	25810	103737	1
2017.10.10	16:00:00	83989	84459	83989	84289	44910	185523	1
2017.10.10	17:00:00	84294	84299	84164	84209	10139	44334	1
2017.10.10	18:00:00	84124	84124	84124	84124	414	3735	0
2017.10.11	09:00:00	84237	84448	84023	84283	46266	164699	1
2017.10.11	10:00:00	84283	84518	83943	84063	108136	403914	1
2017.10.11	11:00:00	84063	84358	84018	84098	67461	253869	1
2017.10.11	12:00:00	84103	84283	84013	84073	39459	162699	0
2017.10.11	13:00:00	84078	84108	83863	83948	26108	106744	1
2017.10.11	14:00:00	83943	84048	83758	83788	30924	125725	1
2017.10.11	15:00:00	83788	84018	83783	83898	33837	128309	1
2017.10.11	16:00:00	83898	84278	83853	84253	35415	146397	1
2017.10.11	17:00:00	84258	84288	83978	84133	19490	90251	1
2017.10.11	18:00:00	84138	84138	84138	84138	290	3002	0
2017.10.13	09:00:00	84456	84963	84352	84748	55603	196682	1
2017.10.13	10:00:00	84743	84888	84533	84653	67446	236072	0
2017.10.13	11:00:00	84653	84713	84213	84273	69548	276329	1
2017.10.13	12:00:00	84283	84498	84193	84483	39742	168288	1
2017.10.13	13:00:00	84483	84528	84228	84368	31165	122360	1
2017.10.13	14:00:00	84373	84643	84353	84628	31198	129038	1
2017.10.13	15:00:00	84633	84643	84303	84318	30901	127990	1
2017.10.13	16:00:00	84323	84653	84293	84513	34627	153618	1
2017.10.13	17:00:00	84513	84573	84453	84478	8754	40594	0
2017.10.13	18:00:00	84378	84378	84378	84378	405	4228	0
2017.10.13	19:00:00	84378	84378	84378	84378	405	4228	0
2017.10.16	09:00:00	84725	84758	84498	84578	27193	92631	1
2017.10.16	10:00:00	84583	84668	84428	84598	45077	173518	1
2017.10.16	11:00:00	84598	84818	84558	84618	59471	231677	1
2017.10.16	12:00:00	84618	84668	83918	84018	61099	244016	1
2017.10.16	13:00:00	84018	84238	83978	84223	33518	142597	1
2017.10.16	14:00:00	84223	84228	84018	84223	29364	111163	1
2017.10.16	15:00:00	84218	84343	84123	84153	34581	136955	0
2017.10.16	16:00:00	84153	84353	84098	84283	26095	108295	1
2017.10.16	17:00:00	84283	84433	84273	84293	19486	91522	1
2017.10.16	18:00:00	84293	84308	84153	84153	1746	11206	0
2017.10.17	09:00:00	84084	84133	83947	84077	21082	79035	1
2017.10.17	10:00:00	84072	84287	83982	84132	66555	239425	1
2017.10.17	11:00:00	84127	84162	83567	83712	65348	256378	1
2017.10.17	12:00:00	83717	83727	83337	83397	46484	191132	0
2017.10.17	13:00:00	83402	83637	83372	83622	26745	110574	1
2017.10.17	14:00:00	83627	83707	83527	83537	26536	112860	1
2017.10.17	15:00:00	83537	83652	83527	83617	19379	81601	1
2017.10.17	16:00:00	83617	83747	83552	83622	21493	92622	1
2017.10.17	17:00:00	83622	83747	83407	83497	20062	95580	1
2017.10.17	18:00:00	83492	83552	83422	83552	2105	12371	0
2017.10.18	09:00:00	83675	83900	83642	83840	26385	91382	1
2017.10.18	10:00:00	83840	84015	83730	83880	48274	162071	0
2017.10.18	11:00:00	83880	84015	83520	83530	63452	230421	1
2017.10.18	12:00:00	83530	83665	83395	83435	45436	181919	1
2017.10.18	13:00:00	83435	83675	83300	83590	36255	136737	1
2017.10.18	14:00:00	83590	83755	83550	83710	26609	99705	1
2017.10.18	15:00:00	83710	83960	83705	83885	27888	112142	1
2017.10.18	16:00:00	83885	84090	83880	83955	24765	102296	1
2017.10.18	17:00:00	83950	84050	83825	83875	19280	85631	0
2017.10.18	18:00:00	83885	83960	83875	83930	1194	7107	0
2017.10.19	09:00:00	83388	83418	83183	83333	26927	102372	1
2017.10.19	10:00:00	83333	83368	83053	83213	52871	185494	1
2017.10.19	11:00:00	83208	83278	82748	82973	81448	294636	1
2017.10.19	12:00:00	82968	82973	82693	82813	53680	195609	1
2017.10.19	13:00:00	82813	82838	82478	82628	40501	164049	1
2017.10.19	14:00:00	82628	82858	82553	82783	30257	117165	1
2017.10.19	15:00:00	82778	83113	82758	83078	35488	133956	0
2017.10.19	16:00:00	83083	83318	83038	83293	30657	124385	1
2017.10.19	17:00:00	83293	83383	83118	83293	25453	111398	1
2017.10.19	18:00:00	83303	83518	83303	83458	2717	16385	0
2017.10.20	09:00:00	83897	83902	83716	83851	26525	93586	1
2017.10.20	10:00:00	83846	84016	83786	83951	52749	184842	1
2017.10.20	11:00:00	83951	84221	83841	83841	82671	308629	1
2017.10.20	12:00:00	83851	84291	83786	84006	69752	266600	0
2017.10.20	13:00:00	84011	84191	83941	84061	39507	167276	1
2017.10.20	14:00:00	84061	84091	83836	83986	38240	153634	1
2017.10.20	15:00:00	83986	84091	83881	84036	24903	101335	1
2017.10.20	16:00:00	84041	84081	83686	83836	33799	142524	1
2017.10.20	17:00:00	83836	83941	83581	83591	20602	91898	1
2017.10.20	18:00:00	83591	83616	83496	83496	1412	8332	0
2017.10.23	09:00:00	83843	83865	83534	83639	30851	97275	1
2017.10.23	10:00:00	83639	83689	82984	83189	71538	268919	0
2017.10.23	11:00:00	83179	83399	83034	83234	70173	267162	1
2017.10.23	12:00:00	83229	83379	82684	82724	59475	248629	1
2017.10.23	13:00:00	82724	82959	82594	82954	39388	161711	1
2017.10.23	14:00:00	82949	83014	82844	82949	30038	123147	1
2017.10.23	15:00:00	82949	83119	82944	83069	27776	111553	1
2017.10.23	16:00:00	83064	83229	82609	82804	52650	216432	1
2017.10.23	17:00:00	82804	82859	82364	82439	34066	155508	0
2017.10.23	18:00:00	82429	82524	82354	82524	2225	13155	0
2017.10.24	09:00:00	82672	82911	82618	82881	38911	136903	1
2017.10.24	10:00:00	82881	83136	82756	82971	77089	284688	1
2017.10.24	11:00:00	82976	83201	82791	82966	78145	288608	1
2017.10.24	12:00:00	82966	83001	82536	82821	62943	246383	1
2017.10.24	13:00:00	82816	83546	82806	83391	59747	230666	1
2017.10.24	14:00:00	83396	83441	83181	83296	39224	155967	0
2017.10.24	15:00:00	83296	83601	83146	83521	45457	181396	1
2017.10.24	16:00:00	83516	83566	83176	83241	39133	162052	1
2017.10.24	17:00:00	83241	83431	83156	83371	30578	124110	1
2017.10.24	18:00:00	83371	83501	83356	83501	2049	11319	0
2017.10.25	09:00:00	83702	83960	83630	83890	38455	136724	1
2017.10.25	10:00:00	83895	84120	83780	83790	57023	217334	1
2017.10.25	11:00:00	83790	84005	83415	83450	81081	313564	1
2017.10.25	12:00:00	83450	83540	83300	83360	46160	193095	0
2017.10.25	13:00:00	83360	83360	82945	83115	59090	249010	1
2017.10.25	14:00:00	83110	83320	82445	83280	85949	340925	1
2017.10.25	15:00:00	83285	83390	83035	83340	56738	239202	1
2017.10.25	16:00:00	83335	83450	83105	83240	48915	204037	1
2017.10.25	17:00:00	83245	84000	83230	83890	44825	210861	1
2017.10.25	18:00:00	83885	83930	83820	83820	1801	11284	0
2017.10.26	09:00:00	84130	84257	83927	84187	47462	181874	1
2017.10.26	10:00:00	84192	84307	83792	84187	82797	326754	0
2017.10.26	11:00:00	84187	84247	83682	83937	90511	340857	1
2017.10.26	12:00:00	83947	84042	83642	83842	56340	247018	1
2017.10.26	13:00:00	83842	84202	83832	84047	47927	197476	1
2017.10.26	14:00:00	84047	84077	83417	83442	54974	215119	1
2017.10.26	15:00:00	83432	83532	83117	83412	64335	259786	1
2017.10.26	16:00:00	83412	83507	83127	83242	43782	184507	1
2017.10.26	17:00:00	83242	83372	82867	82907	30122	136814	0
2017.10.26	18:00:00	82907	83072	82862	83072	2060	11489	0
2017.10.27	09:00:00	83323	83408	82948	83168	47495	172067	1
2017.10.27	10:00:00	83163	83608	82618	83543	102456	370977	1
2017.10.27	11:00:00	83548	83658	83083	83153	81607	305966	1
2017.10.27	12:00:00	83153	83858	83113	83143	96075	353197	1
2017.10.27	13:00:00	83148	83678	82968	83483	52124	203492	1
2017.10.27	14:00:00	83483	83748	83293	83298	47776	192540	0
2017.10.27	15:00:00	83298	83553	83238	83438	38273	154721	1
2017.10.27	16:00:00	83433	83528	83073	83338	42416	176081	1
2017.10.27	17:00:00	83338	83418	83163	83198	20376	99443	1
2017.10.27	18:00:00	83203	83203	83018	83038	2436	15104	0
2017.10.30	09:00:00	82726	82820	82540	82680	38490	137843	1
2017.10.30	10:00:00	82685	82750	82010	82120	82920	292055	1
2017.10.30	11:00:00	82130	82520	81945	82500	70835	251720	1
2017.10.30	12:00:00	82490	82540	82145	82185	57920	222843	0
2017.10.30	13:00:00	82185	82330	82020	82145	38993	153185	1
2017.10.30	14:00:00	82140	82165	81535	81660	56845	215681	1
2017.10.30	15:00:00	81655	81770	81415	81440	49737	191501	1
2017.10.30	16:00:00	81445	81620	81345	81410	32680	124373	1
2017.10.30	17:00:00	81415	81740	81190	81620	33342	139362	1
2017.10.30	18:00:00	81635	81845	81595	81760	3612	19162	0
2017.10.31	09:00:00	81859	82055	81765	81880	37966	130352	1
2017.10.31	10:00:00	81880	82075	81555	81700	85741	307744	0
2017.10.31	11:00:00	81700	81800	80960	81155	94331	358439	1
2017.10.31	12:00:00	81155	81580	81000	81535	62423	254810	1
2017.10.31	13:00:00	81525	81780	81455	81730	45869	194644	1
2017.10.31	14:00:00	81730	81765	81155	81340	51423	205742	1
2017.10.31	15:00:00	81340	81565	81280	81460	37979	163164	1
2017.10.31	16:00:00	81455	81625	81425	81580	29868	125982	0
2017.10.31	17:00:00	81580	81635	81150	81200	27509	126249	1
2017.10.31	18:00:00	81200	81275	81000	81070	3593	20629	0
2017.11.01	09:00:00	81669	81975	81599	81930	38544	143480	1
2017.11.01	10:00:00	81930	82025	81475	81625	84876	297921	1
2017.11.01	11:00:00	81620	81930	81375	81905	81012	317660	1
2017.11.01	12:00:00	81905	82185	81685	81690	60928	232332	1
2017.11.01	13:00:00	81695	81865	81420	81450	36456	139643	1
2017.11.01	14:00:00	81450	81500	81260	81380	36113	139667	0
2017.11.01	15:00:00	81380	81415	80780	81075	53007	209501	1
2017.11.01	16:00:00	81075	81290	80845	81045	56974	214898	1
2017.11.01	17:00:00	81040	81170	80665	80665	24777	110887	1
2017.11.01	18:00:00	80670	80715	80540	80540	2545	14252	0
2017.11.03	09:00:00	80872	81021	80666	80816	48242	161803	1
2017.11.03	10:00:00	80821	81081	80616	80846	87367	277403	1
2017.11.03	11:00:00	80846	81001	80246	80366	112171	380244	1
2017.11.03	12:00:00	80366	80416	79766	80056	97957	340543	0
2017.11.03	13:00:00	80051	80251	79761	80236	62407	218622	1
2017.11.03	14:00:00	80236	80631	80101	80521	57514	207832	1
2017.11.03	15:00:00	80521	80666	80336	80596	46222	171252	1
2017.11.03	16:00:00	80596	80796	80446	80526	43422	170581	1
2017.11.03	17:00:00	80526	80786	80486	80731	34451	146098	1
2017.11.03	18:00:00	80726	80741	80651	80691	1719	11694	0
2017.11.06	09:00:00	81116	81148	80868	80998	29255	99306	0
2017.11.06	10:00:00	80993	81233	80653	80743	71374	259927	1
2017.11.06	11:00:00	80743	81098	80563	81088	70405	234933	1
2017.11.06	12:00:00	81093	81138	80763	80988	76108	257557	1
2017.11.06	13:00:00	80988	81213	80818	80868	47457	170602	1
2017.11.06	14:00:00	80863	81068	80623	80978	60134	215949	1
2017.11.06	15:00:00	80983	81053	80818	80848	41330	155699	1
2017.11.06	16:00:00	80853	81133	80838	81118	42734	163082	0
2017.11.06	17:00:00	81118	81223	81008	81123	29783	126909	1
2017.11.06	18:00:00	81123	81168	81073	81073	1879	13300	0
2017.11.07	09:00:00	81051	81105	80723	80768	37841	133168	1
2017.11.07	10:00:00	80768	80823	80148	80203	72634	260599	1
2017.11.07	11:00:00	80203	80468	80158	80408	60952	209007	1
2017.11.07	12:00:00	80408	80593	79968	79993	79259	280435	1
2017.11.07	13:00:00	79993	80058	79223	79403	106444	390252	1
2017.11.07	14:00:00	79403	79498	79008	79093	54409	208102	0
2017.11.07	15:00:00	79088	79448	79048	79423	46596	183816	1
2017.11.07	16:00:00	79423	79503	79213	79383	50965	204690	1
2017.11.07	17:00:00	79383	79613	79188	79238	34096	148621	1
2017.11.07	18:00:00	79233	79238	78993	79088	4268	24138	0
2017.11.08	09:00:00	79419	79624	79264	79394	45660	140275	1
2017.11.08	10:00:00	79389	79694	79314	79589	60603	217481	1
2017.11.08	11:00:00	79589	79854	79589	79764	51241	178473	1
2017.11.08	12:00:00	79759	79924	79364	79454	71446	271046	0
2017.11.08	13:00:00	79459	79574	79194	79329	49982	188306	1
2017.11.08	14:00:00	79334	79769	79314	79539	54144	213199	1
2017.11.08	15:00:00	79534	79619	79319	79389	46834	192223	1
2017.11.08	16:00:00	79389	79664	79269	79564	49202	203495	1
2017.11.08	17:00:00	79564	81269	79539	81234	88323	404621	1
2017.11.08	18:00:00	81219	81234	81044	81049	3938	22470	0
2017.11.09	09:00:00	80986	81100	80727	81032	44477	146590	0
2017.11.09	10:00:00	81032	81117	80287	80397	97177	319099	1
2017.11.09	11:00:00	80392	80582	80132	80347	82002	259471	1
2017.11.09	12:00:00	80347	80437	79902	80337	89686	284673	1
2017.11.09	13:00:00	80332	80532	80017	80142	67714	229651	1
2017.11.09	14:00:00	80137	80277	79902	80137	59341	208719	1
2017.11.09	15:00:00	80142	80242	79417	79857	76301	272208	1
2017.11.09	16:00:00	79852	80297	79647	79902	80761	296122	0
2017.11.09	17:00:00	79897	80112	79542	79607	40725	165320	1
2017.11.09	18:00:00	79612	79667	79522	79642	3379	21071	0
2017.11.10	09:00:00	79322	79595	79215	79515	34581	113631	1
2017.11.10	10:00:00	79515	79670	78895	78910	77282	266525	1
2017.11.10	11:00:00	78910	78980	78430	78640	81658	247066	1
2017.11.10	12:00:00	78640	78970	78580	78915	51693	172066	1
2017.11.10	13:00:00	78915	79065	78600	78915	59094	203141	1
2017.11.10	14:00:00	78920	79155	78710	78895	49717	173763	0
2017.11.10	15:00:00	78890	78995	78605	78625	47954	178412	1
2017.11.10	16:00:00	78630	78740	78475	78645	50372	168899	1
2017.11.10	17:00:00	78635	78950	78550	78730	43737	153890	1
2017.11.10	18:00:00	78735	78980	78655	78980	3437	18744	0
2017.11.13	09:00:00	78715	79029	78439	78589	27147	83976	1
2017.11.13	10:00:00	78589	78914	78259	78744	78005	256287	1
2017.11.13	11:00:00	78739	78974	78409	78514	67588	225386	0
2017.11.13	12:00:00	78509	78774	78224	78689	75231	256201	1
2017.11.13	13:00:00	78689	78914	78574	78824	52556	182927	1
2017.11.13	14:00:00	78819	78959	78549	78614	48836	171736	1
2017.11.13	15:00:00	78614	78679	78454	78519	38077	142083	1
2017.11.13	16:00:00	78524	78694	78229	78469	47032	183489	1
2017.11.13	17:00:00	78474	79409	78244	79264	63432	272716	1
2017.11.13	18:00:00	79259	79274	79049	79099	2896	16435	0
2017.11.14	09:00:00	79165	79437	79149	79262	38378	133256	0
2017.11.14	10:00:00	79262	79302	78862	79257	71061	235455	1
2017.11.14	11:00:00	79257	79447	78757	79017	81890	275527	1
2017.11.14	12:00:00	79017	79132	78717	78852	83093	276170	1
2017.11.14	13:00:00	78857	78862	78272	78497	77280	267851	1
2017.11.14	14:00:00	78492	78522	77802	77982	83178	280600	0
2017.11.14	15:00:00	77977	78182	77762	78072	57328	199884	1
2017.11.14	16:00:00	78067	78072	77562	77702	51762	195088	0
2017.11.14	17:00:00	77702	77802	77167	77192	40160	156509	1
2017.11.14	18:00:00	77187	77352	77102	77347	3504	18909	0
2017.11.16	09:00:00	77630	77880	77390	77485	40440	132109	1
2017.11.16	10:00:00	77485	78060	77445	77910	87374	275483	1
2017.11.16	11:00:00	77910	78320	77895	78300	58626	211021	1
2017.11.16	12:00:00	78310	78470	77965	77965	81641	286287	1
2017.11.16	13:00:00	77965	79015	77955	78870	84085	288806	1
2017.11.16	14:00:00	78870	78985	78600	78900	51404	186190	0
2017.11.16	15:00:00	78900	79105	78685	79015	56788	219658	1
2017.11.16	16:00:00	79025	79295	79020	79050	50834	184761	1
2017.11.16	17:00:00	79040	79415	78940	79135	44798	165915	1
2017.11.16	18:00:00	79130	79175	78945	78945	5063	22600	0
2017.11.17	09:00:00	78834	79127	78823	78897	33727	106264	1
2017.11.17	10:00:00	78902	79392	78797	79322	79731	250333	1
2017.11.17	11:00:00	79322	79637	78972	79092	81907	255960	0
2017.11.17	12:00:00	79102	79302	78877	79187	76465	244422	1
2017.11.17	13:00:00	79182	79447	79017	79372	56162	186250	1
2017.11.17	14:00:00	79377	79672	79217	79667	46436	159679	1
2017.11.17	15:00:00	79667	80147	79632	80032	60873	203930	1
2017.11.17	16:00:00	80032	80122	79857	79922	42236	141160	1
2017.11.17	17:00:00	79922	80037	79752	79862	29958	117136	1
2017.11.17	18:00:00	79857	79927	79777	79832	2593	12696	0
2017.11.21	09:00:00	80558	80805	80542	80655	34433	115090	0
2017.11.21	10:00:00	80655	80875	80495	80620	76780	241668	1
2017.11.21	11:00:00	80615	81155	80595	80995	60629	188663	1
2017.11.21	12:00:00	80995	81305	80915	81260	63679	221778	1
2017.11.21	13:00:00	81260	81580	81175	81495	52598	193546	1
2017.11.21	14:00:00	81500	81705	81445	81630	37155	146261	1
2017.11.21	15:00:00	81630	81770	81505	81515	39562	155039	1
2017.11.21	16:00:00	81510	81555	81085	81130	54995	232491	0
2017.11.21	17:00:00	81125	81195	80870	81075	37631	180262	1
2017.11.21	18:00:00	81080	81160	81045	81095	2979	18806	0
2017.11.22	09:00:00	81284	81367	81142	81237	35867	116864	1
2017.11.22	10:00:00	81242	81457	80832	81117	88845	275374	1
2017.11.22	11:00:00	81122	81647	81072	81127	101087	319410	1
2017.11.22	12:00:00	81127	81637	81117	81622	82957	257372	1
2017.11.22	13:00:00	81617	81762	81187	81217	72225	230711	0
2017.11.22	14:00:00	81217	81482	80952	81052	64468	205220	1
2017.11.22	15:00:00	81052	81307	81012	81102	36874	123044	1
2017.11.22	16:00:00	81107	81177	80872	81022	50545	176629	1
2017.11.22	17:00:00	81022	81272	81007	81212	48549	185694	1
2017.11.22	18:00:00	81207	81227	81132	81217	2326	9510	0
2017.11.23	09:00:00	81084	81084	80756	80871	35779	117835	1
2017.11.23	10:00:00	80871	80986	80506	80551	64240	207945	1
2017.11.23	11:00:00	80551	80636	80336	80621	55332	172557	0
2017.11.23	12:00:00	80621	80696	80401	80511	46869	149144	1
2017.11.23	13:00:00	80511	80596	80441	80541	18600	68251	1
2017.11.23	14:00:00	80536	81056	80491	80931	37132	127117	1
2017.11.23	15:00:00	80936	81251	80886	81076	38209	141190	1
2017.11.23	16:00:00	81076	81211	81026	81116	15148	62520	1
2017.11.23	17:00:00	81116	81141	80976	81061	10706	46563	1
2017.11.23	18:00:00	81061	81161	81036	81061	1920	10390	0
2017.11.24	09:00:00	81208	81291	80881	80901	41149	133995	0
2017.11.24	10:00:00	80901	81061	80751	80866	62005	213951	1
2017.11.24	11:00:00	80866	80966	80791	80841	38826	131205	1
2017.11.24	12:00:00	80841	81021	80676	81001	40791	141379	1
2017.11.24	13:00:00	81011	81071	80761	80816	35568	134434	1
2017.11.24	14:00:00	80816	80961	80706	80911	31838	116723	1
2017.11.24	15:00:00	80906	80986	80791	80831	24176	91990	1
2017.11.24	16:00:00	80826	80866	80731	80781	15284	61655	0
2017.11.24	17:00:00	80781	80791	80596	80601	15263	63224	1
2017.11.24	18:00:00	80606	80666	80501	80501	2384	15908	0
2017.11.27	09:00:00	80531	80558	80101	80151	35618	113702	1
2017.11.27	10:00:00	80151	80246	79946	80061	45709	140902	1
2017.11.27	11:00:00	80056	80116	79561	79821	58047	170942	1
2017.11.27	12:00:00	79816	79936	79686	79901	41275	149806	1
2017.11.27	13:00:00	79916	80086	79756	79986	44680	150261	0
2017.11.27	14:00:00	79991	79996	79741	79866	37506	128380	1
2017.11.27	15:00:00	79866	80031	79776	79961	39568	131340	1
2017.11.27	16:00:00	79966	80426	79951	80396	63633	233447	1
2017.11.27	17:00:00	80396	80726	80386	80561	48196	197481	1
2017.11.27	18:00:00	80556	80616	80511	80616	2336	14082	0
2017.11.28	09:00:00	80845	81052	80687	80957	48763	159723	1
2017.11.28	10:00:00	80957	81147	80807	80942	86006	270408	1
2017.11.28	11:00:00	80942	81062	80752	80947	52329	164117	0
2017.11.28	12:00:00	80947	81127	80637	80642	59922	204625	1
2017.11.28	13:00:00	80647	81002	80542	80977	59846	213993	1
2017.11.28	14:00:00	80977	81227	80867	81112	48132	168629	1
2017.11.28	15:00:00	81112	81507	81102	81477	48584	170115	1
2017.11.28	16:00:00	81482	81527	81012	81122	70831	271340	1
2017.11.28	17:00:00	81117	81237	80882	80897	48389	207469	1
2017.11.28	18:00:00	80907	80907	80737	80762	5042	26982	0
2017.11.29	09:00:00	80607	80979	80591	80969	37788	133611	0
2017.11.29	10:00:00	80969	80979	80684	80869	66437	216494	1
2017.11.29	11:00:00	80869	80899	80354	80369	86058	263618	1
2017.11.29	12:00:00	80364	80369	79494	79624	99654	351591	1
2017.11.29	13:00:00	79629	79689	79219	79629	84039	300796	1
2017.11.29	14:00:00	79629	79699	79049	79089	71698	279586	1
2017.11.29	15:00:00	79089	79649	79044	79214	70188	273919	1
2017.11.29	16:00:00	79219	79599	79209	79494	56168	204224	0
2017.11.29	17:00:00	79489	79584	79004	79069	41505	174625	1
2017.11.29	18:00:00	79074	79199	79014	79014	4048	17548	0
2017.11.30	09:00:00	79289	79316	78461	78511	68758	205152	1
2017.11.30	10:00:00	78506	78776	78241	78746	82439	254359	1
2017.11.30	11:00:00	78751	78791	78041	78481	96227	293482	1
2017.11.30	12:00:00	78481	78746	78256	78346	82784	260948	1
2017.11.30	13:00:00	78351	78496	77971	78071	79108	272680	0
2017.11.30	14:00:00	78071	78101	77536	77681	71794	266122	1
2017.11.30	15:00:00	77681	77996	77591	77786	68632	233290	1
2017.11.30	16:00:00	77791	78026	77746	77966	55756	172016	1
2017.11.30	17:00:00	77961	78231	77611	78056	58606	214306	1
2017.11.30	18:00:00	78056	78321	78041	78081	4824	22726	0
2017.12.01	09:00:00	77777	77777	77271	77511	58250	177898	1
2017.12.01	10:00:00	77511	78181	77506	77996	78763	268413	1
2017.12.01	11:00:00	77991	78596	77991	78401	78786	262583	0
2017.12.01	12:00:00	78406	78601	78036	78286	75367	251840	1
2017.12.01	13:00:00	78281	78701	78136	78531	65112	236917	1
2017.12.01	14:00:00	78536	78576	77551	77981	140662	496804	1
2017.12.01	15:00:00	77976	78431	77856	78411	74388	264147	1
2017.12.01	16:00:00	78411	78516	78031	78156	47813	167577	1
2017.12.01	17:00:00	78156	78696	78011	78561	44415	181734	1
2017.12.01	18:00:00	78556	78576	78411	78436	3131	13034	0
2017.12.04	09:00:00	78969	79076	78716	78861	59042	163737	0
2017.12.04	10:00:00	78861	79031	78581	78796	88753	274376	1
2017.12.04	11:00:00	78791	79276	78751	79201	67965	250114	1
2017.12.04	12:00:00	79206	79386	79001	79211	59251	226212	1
2017.12.04	13:00:00	79211	79291	78916	78996	57096	234403	1
2017.12.04	14:00:00	79006	79941	78986	79796	76106	311493	1
2017.12.04	15:00:00	79796	79851	79491	79636	46784	190811	0
2017.12.04	16:00:00	79641	80071	79621	79651	55785	233824	1
2017.12.04	17:00:00	79651	79811	79306	79351	41631	183433	1
2017.12.04	18:00:00	79351	79391	79171	79171	3429	19064	0
2017.12.05	09:00:00	79105	79387	78982	79277	47970	155038	1
2017.12.05	10:00:00	79277	80262	79112	80217	103114	361654	1
2017.12.05	11:00:00	80217	80542	80177	80227	71623	262881	1
2017.12.05	12:00:00	80222	80447	79937	79982	68425	249598	1
2017.12.05	13:00:00	79977	80202	79747	80142	81910	315321	0
2017.12.05	14:00:00	80137	80152	79472	79507	71579	271109	1
2017.12.05	15:00:00	79507	79777	79232	79317	61608	225826	1
2017.12.05	16:00:00	79317	79832	79287	79607	56842	219308	1
2017.12.05	17:00:00	79612	79812	78482	78632	77351	294923	1
2017.12.05	18:00:00	78632	78902	78622	78662	3792	15728	0
2017.12.06	09:00:00	78259	78514	78119	78369	67398	212756	1
2017.12.06	10:00:00	78374	78929	78164	78859	104610	345242	1
2017.12.06	11:00:00	78859	79099	78684	78894	88343	294762	0
2017.12.06	12:00:00	78894	79059	78319	78349	94990	333672	1
2017.12.06	13:00:00	78349	78629	77994	78619	85956	317843	1
2017.12.06	14:00:00	78624	78774	78154	78409	72350	270968	1
2017.12.06	15:00:00	78404	78784	78294	78724	60936	230674	1
2017.12.06	16:00:00	78724	79544	78589	79384	104502	393815	1
2017.12.06	17:00:00	79379	79714	79179	79644	56703	224493	1
2017.12.06	18:00:00	79644	79644	79489	79629	3323	18248	0
2017.12.07	09:00:00	79257	79349	78233	78318	86442	280238	1
2017.12.07	10:00:00	78323	78463	77363	77868	131968	457823	1
2017.12.07	11:00:00	77863	78423	77588	77898	118764	401001	1
2017.12.07	12:00:00	77898	78343	77478	78203	111193	392449	1
2017.12.07	13:00:00	78203	78668	78013	78598	88300	336974	1
2017.12.07	14:00:00	78598	78948	78408	78653	65448	248189	1
2017.12.07	15:00:00	78653	78993	78563	78703	60012	226323	0
2017.12.07	16:00:00	78703	78968	78513	78838	49854	198720	1
2017.12.07	17:00:00	78833	78883	78498	78593	35616	152558	1
2017.12.07	18:00:00	78588	78628	78508	78523	2282	12927	0
2017.12.08	09:00:00	79376	79561	79301	79391	37402	119413	1
2017.12.08	10:00:00	79396	79651	79236	79551	80153	258442	1
2017.12.08	11:00:00	79551	79696	79346	79571	59194	182142	1
2017.12.08	12:00:00	79571	79616	79276	79366	55253	186859	1
2017.12.08	13:00:00	79361	79381	79046	79196	54011	189360	0
2017.12.08	14:00:00	79196	79466	79096	79436	42588	153428	1
2017.12.08	15:00:00	79436	79571	79131	79206	48748	169460	1
2017.12.08	16:00:00	79211	79466	79196	79221	36744	134405	1
2017.12.08	17:00:00	79221	79261	78796	78996	35701	134492	1
2017.12.08	18:00:00	78996	79101	78746	78791	5989	23105	0
2017.12.11	09:00:00	79165	79566	79106	79416	43737	145647	1
2017.12.11	10:00:00	79411	79616	79341	79441	63604	211472	1
2017.12.11	11:00:00	79446	79511	78591	78756	86028	288609	0
2017.12.11	12:00:00	78756	79526	78681	79516	71088	248701	1
2017.12.11	13:00:00	79521	79541	79096	79176	49345	184353	1
2017.12.11	14:00:00	79171	79391	78986	79331	50419	200558	1
2017.12.11	15:00:00	79326	79346	79021	79296	42304	160185	1
2017.12.11	16:00:00	79296	79391	79086	79116	35140	138788	1
2017.12.11	17:00:00	79111	79161	78871	79076	35168	139185	0
2017.12.11	18:00:00	79076	79171	78996	79171	4729	18830	0
2017.12.12	09:00:00	78937	78942	78531	78576	49868	161991	1
2017.12.12	10:00:00	78576	78611	78256	78271	62056	213580	1
2017.12.12	11:00:00	78271	78301	77846	78161	72469	249472	1
2017.12.12	12:00:00	78156	78746	77996	78741	75931	265970	1
2017.12.12	13:00:00	78736	79266	78631	79096	72906	273069	1
2017.12.12	14:00:00	79101	79381	78796	78936	64180	257783	1
2017.12.12	15:00:00	78941	79056	78646	78736	58170	232632	0
2017.12.12	16:00:00	78741	79261	78741	78791	56638	229159	1
2017.12.12	17:00:00	78791	79956	78721	79891	48102	190754	1
2017.12.12	18:00:00	79891	80636	79891	80531	9992	37748	0
