<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2018.12.14	13:45:00	90987	91127	90957	90977	27610	94554	5
2018.12.14	14:00:00	90977	91247	90967	90987	35299	119493	5
2018.12.14	14:15:00	90987	91102	90887	91047	31987	107648	5
2018.12.14	14:30:00	91047	91317	91047	91082	33307	110025	5
2018.12.14	14:45:00	91082	91087	90767	90852	37977	129901	5
2018.12.14	15:00:00	90847	90947	90747	90832	20473	66906	5
2018.12.14	15:15:00	90832	91022	90812	90947	23393	76901	5
2018.12.14	15:30:00	90942	91062	90887	90957	23153	78029	5
2018.12.14	15:45:00	90957	91032	90867	90912	18825	64019	5
2018.12.14	16:00:00	90912	91092	90842	91007	24815	86163	5
2018.12.14	16:15:00	91007	91017	90667	90712	28893	103510	5
2018.12.14	16:30:00	90712	90767	90547	90692	32959	122497	5
2018.12.14	16:45:00	90692	90732	90522	90592	20459	75570	5
2018.12.14	17:00:00	90592	90607	90427	90497	20568	77295	5
2018.12.14	17:15:00	90492	90657	90492	90577	18939	73357	5
2018.12.14	17:30:00	90577	90587	90302	90327	24325	92615	5
2018.12.14	17:45:00	90322	90467	90127	90387	23301	97666	5
2018.12.14	18:00:00	90382	90482	90282	90282	6096	23404	5
2018.12.14	18:15:00	90272	90272	90272	90272	269	3688	65
2018.12.17	09:00:00	90503	90674	90503	90594	21688	60800	0
2018.12.17	09:15:00	90594	90669	90474	90544	20626	58768	5
2018.12.17	09:30:00	90544	90624	90454	90479	20166	55943	5
2018.12.17	09:45:00	90474	90559	90379	90504	25209	69205	5
2018.12.17	10:00:00	90504	90784	90499	90754	36725	105147	5
2018.12.17	10:15:00	90754	90844	90649	90699	36800	112418	5
2018.12.17	10:30:00	90699	90709	90389	90389	41178	126317	5
2018.12.17	10:45:00	90389	90564	90209	90324	52600	156118	5
2018.12.17	11:00:00	90324	90449	90264	90389	31835	97073	5
2018.12.17	11:15:00	90384	90494	90014	90029	40669	122561	5
2018.12.17	11:30:00	90024	90149	89954	90109	39584	127200	5
2018.12.17	11:45:00	90114	90224	90014	90199	25660	80502	5
2018.12.17	12:00:00	90194	90279	90184	90199	20283	71485	5
2018.12.17	12:15:00	90204	90604	90199	90424	43707	150148	5
2018.12.17	12:30:00	90424	90449	90019	90044	55984	182865	5
2018.12.17	12:45:00	90039	90194	90009	90154	33573	111121	5
2018.12.17	13:00:00	90154	90329	90064	90314	32133	112843	5
2018.12.17	13:15:00	90314	90394	90194	90239	34003	116582	5
2018.12.17	13:30:00	90239	90289	90069	90239	35074	111662	5
2018.12.17	13:45:00	90234	90419	90209	90359	29781	97978	5
2018.12.17	14:00:00	90364	90634	90304	90554	41187	131317	5
2018.12.17	14:15:00	90549	90614	90394	90439	31183	104584	5
2018.12.17	14:30:00	90434	90469	90184	90234	35500	119188	5
2018.12.17	14:45:00	90234	90479	90204	90479	26367	87752	5
2018.12.17	15:00:00	90474	90554	90389	90409	29218	95740	5
2018.12.17	15:15:00	90409	90504	90329	90394	25491	84177	5
2018.12.17	15:30:00	90394	90394	90219	90314	30845	100788	5
2018.12.17	15:45:00	90319	90344	90134	90159	31164	100855	5
2018.12.17	16:00:00	90159	90174	89924	90109	40945	136791	5
2018.12.17	16:15:00	90114	90114	89769	89839	37963	126258	5
2018.12.17	16:30:00	89834	89879	89584	89759	45549	146403	5
2018.12.17	16:45:00	89754	89804	89604	89734	27902	91522	5
2018.12.17	17:00:00	89734	89739	89539	89664	30303	103882	5
2018.12.17	17:15:00	89664	89789	89494	89519	27000	107570	5
2018.12.17	17:30:00	89514	89604	89359	89489	27849	106457	5
2018.12.17	17:45:00	89484	89559	89319	89429	17218	71798	5
2018.12.17	18:00:00	89429	89464	89354	89374	6849	26948	5
2018.12.17	18:15:00	89429	89429	89429	89429	602	4481	5
2018.12.18	09:00:00	89590	89830	89513	89755	19974	65298	0
2018.12.18	09:15:00	89755	89800	89665	89700	18549	57032	5
2018.12.18	09:30:00	89705	89825	89640	89805	22793	68560	5
2018.12.18	09:45:00	89805	89840	89705	89770	21523	64886	5
2018.12.18	10:00:00	89770	89835	89545	89565	35319	109600	5
2018.12.18	10:15:00	89560	89930	89490	89835	54418	168961	5
2018.12.18	10:30:00	89835	89940	89780	89875	30862	103723	5
2018.12.18	10:45:00	89875	90015	89855	89925	34830	111464	5
2018.12.18	11:00:00	89920	90055	89785	89995	38988	127530	5
2018.12.18	11:15:00	90000	90020	89825	89940	27839	88195	5
2018.12.18	11:30:00	89935	90025	89755	89995	42820	141069	5
2018.12.18	11:45:00	89990	90005	89780	89865	29619	105848	5
2018.12.18	12:00:00	89865	90015	89805	89955	26978	93180	5
2018.12.18	12:15:00	89960	90095	89900	90005	29825	103979	5
2018.12.18	12:30:00	90005	90010	89750	89960	60705	211742	5
2018.12.18	12:45:00	89960	90140	89920	90055	43346	152042	5
2018.12.18	13:00:00	90055	90105	89890	89915	25807	94043	5
2018.12.18	13:15:00	89920	90050	89795	89895	29781	106585	5
2018.12.18	13:30:00	89895	90005	89830	89845	27936	101685	5
2018.12.18	13:45:00	89840	89945	89715	89795	39491	141862	5
2018.12.18	14:00:00	89795	89820	89620	89735	35285	133230	5
2018.12.18	14:15:00	89740	89745	89550	89645	30984	116852	5
2018.12.18	14:30:00	89650	89795	89640	89715	27202	96295	5
2018.12.18	14:45:00	89710	89925	89685	89705	38282	134883	5
2018.12.18	15:00:00	89705	90035	89705	89935	38333	134206	5
2018.12.18	15:15:00	89935	90030	89850	89870	23688	86018	5
2018.12.18	15:30:00	89870	90025	89850	90005	19140	73753	5
2018.12.18	15:45:00	90005	90220	90000	90080	38170	143369	5
2018.12.18	16:00:00	90080	90305	90060	90270	31768	116489	5
2018.12.18	16:15:00	90265	90330	90095	90160	24995	103067	5
2018.12.18	16:30:00	90160	90275	90110	90160	23057	87204	5
2018.12.18	16:45:00	90165	90280	90080	90100	24565	89412	5
2018.12.18	17:00:00	90100	90260	90100	90200	21030	84188	5
2018.12.18	17:15:00	90195	90305	90165	90200	18929	73393	5
2018.12.18	17:30:00	90205	90220	89995	89995	20046	82636	5
2018.12.18	17:45:00	90000	90055	89670	89710	22891	117281	5
2018.12.18	18:00:00	89710	89745	89415	89610	14151	52690	5
2018.12.18	18:15:00	89655	89655	89655	89655	462	4305	10
2018.12.19	09:00:00	90083	90269	90074	90169	21279	70754	0
2018.12.19	09:15:00	90169	90214	90154	90189	8416	26663	5
2018.12.19	09:30:00	90189	90309	90189	90289	17659	56078	5
2018.12.19	09:45:00	90284	90374	90244	90359	17423	55291	5
2018.12.19	10:00:00	90359	90464	90279	90384	32344	102227	5
2018.12.19	10:15:00	90389	90429	90229	90244	27812	91948	5
2018.12.19	10:30:00	90249	90394	90154	90189	41158	135258	5
2018.12.19	10:45:00	90189	90359	90179	90274	26716	87748	5
2018.12.19	11:00:00	90269	90324	90029	90034	38209	137580	5
2018.12.19	11:15:00	90034	90194	89989	90179	31268	106873	5
2018.12.19	11:30:00	90179	90294	90084	90264	28797	95568	5
2018.12.19	11:45:00	90264	90294	90004	90049	33117	114055	5
2018.12.19	12:00:00	90049	90199	90009	90074	27954	96566	5
2018.12.19	12:15:00	90079	90269	90064	90159	27577	96769	5
2018.12.19	12:30:00	90159	90439	90144	90354	48115	174823	5
2018.12.19	12:45:00	90359	90699	90304	90519	54669	192252	5
2018.12.19	13:00:00	90519	90954	90509	90909	45606	169081	5
2018.12.19	13:15:00	90909	91019	90864	90904	33549	123727	5
2018.12.19	13:30:00	90899	90979	90824	90849	28187	105229	5
2018.12.19	13:45:00	90849	90859	90744	90839	26446	103654	5
2018.12.19	14:00:00	90839	90909	90779	90844	23329	86752	5
2018.12.19	14:15:00	90844	90924	90744	90784	21760	80836	5
2018.12.19	14:30:00	90784	90789	90614	90759	31693	118847	5
2018.12.19	14:45:00	90759	91039	90719	91019	35181	132965	5
2018.12.19	15:00:00	91014	91139	90944	91004	36433	145897	5
2018.12.19	15:15:00	91009	91009	90794	90834	29851	117629	5
2018.12.19	15:30:00	90834	90944	90759	90879	28006	108336	5
2018.12.19	15:45:00	90879	90929	90759	90764	23405	94887	5
2018.12.19	16:00:00	90764	90819	90529	90594	33983	143024	5
2018.12.19	16:15:00	90594	90699	90504	90524	29008	118017	5
2018.12.19	16:30:00	90529	90889	90434	90754	43171	164111	5
2018.12.19	16:45:00	90754	90969	90714	90964	24758	91711	5
2018.12.19	17:00:00	90959	91089	89464	89709	124004	397526	5
2018.12.19	17:15:00	89709	90244	89589	90234	64028	222402	5
2018.12.19	17:30:00	90234	90434	89659	89669	55400	204120	5
2018.12.19	17:45:00	89674	89814	89029	89184	44838	194712	5
2018.12.19	18:00:00	89179	89189	88054	88234	28332	96993	5
2018.12.19	18:15:00	88374	88374	88374	88374	579	8908	10
2018.12.20	09:00:00	88287	89087	88237	88997	39562	134031	0
2018.12.20	09:15:00	88997	89262	88962	89207	28628	98478	5
2018.12.20	09:30:00	89202	89257	89122	89172	13421	47073	5
2018.12.20	09:45:00	89172	89177	89097	89157	10928	35429	5
2018.12.20	10:00:00	89152	89407	89132	89272	39076	126667	5
2018.12.20	10:15:00	89272	89367	89017	89347	42141	138473	5
2018.12.20	10:30:00	89347	89567	89347	89392	41731	143587	5
2018.12.20	10:45:00	89397	89547	89352	89417	24650	89317	5
2018.12.20	11:00:00	89412	89417	89027	89092	39001	141388	5
2018.12.20	11:15:00	89092	89172	88887	89077	37230	132076	5
2018.12.20	11:30:00	89077	89297	88892	89267	39629	153862	5
2018.12.20	11:45:00	89262	89287	88837	88932	40875	151064	5
2018.12.20	12:00:00	88932	89092	88842	89022	28758	114460	5
2018.12.20	12:15:00	89027	89052	88707	88797	34211	129552	5
2018.12.20	12:30:00	88797	88852	88292	88452	66259	235002	5
2018.12.20	12:45:00	88457	88552	88312	88507	46658	165558	5
2018.12.20	13:00:00	88512	88842	88357	88817	50556	182358	5
2018.12.20	13:15:00	88817	88972	88517	88842	49723	179790	5
2018.12.20	13:30:00	88837	89112	88807	89072	36724	130398	5
2018.12.20	13:45:00	89067	89087	88767	88872	34545	127831	5
2018.12.20	14:00:00	88877	88922	88742	88777	25565	93852	5
2018.12.20	14:15:00	88777	88837	88347	88422	41341	151899	5
2018.12.20	14:30:00	88427	88537	88152	88182	44700	160777	5
2018.12.20	14:45:00	88182	88227	87922	88057	55121	198420	5
2018.12.20	15:00:00	88062	88122	87942	88002	33031	113957	5
2018.12.20	15:15:00	87997	88342	87967	88322	37387	139477	5
2018.12.20	15:30:00	88327	88342	88107	88202	37590	142519	5
2018.12.20	15:45:00	88202	88237	88037	88187	27371	106847	5
2018.12.20	16:00:00	88182	88267	88032	88202	31276	120352	5
2018.12.20	16:15:00	88207	88362	88117	88187	37377	149326	5
2018.12.20	16:30:00	88187	88402	88127	88352	33080	129917	5
2018.12.20	16:45:00	88347	88447	88182	88212	29643	113693	5
2018.12.20	17:00:00	88207	88262	87617	87857	54634	214392	5
2018.12.20	17:15:00	87857	87942	87627	87922	39211	157635	5
2018.12.20	17:30:00	87927	88207	87852	88162	34479	146985	5
2018.12.20	17:45:00	88162	88377	88072	88337	26547	123998	5
2018.12.20	18:00:00	88337	88352	88137	88272	7838	30184	5
2018.12.20	18:15:00	88607	88607	88607	88607	675	4966	10
2018.12.21	09:00:00	88621	88666	88211	88396	28969	96509	0
2018.12.21	09:15:00	88401	88451	88296	88381	19415	58599	5
2018.12.21	09:30:00	88386	88491	88306	88461	19538	61048	5
2018.12.21	09:45:00	88461	88476	88351	88361	15624	50565	5
2018.12.21	10:00:00	88356	88386	88241	88286	29981	94930	5
2018.12.21	10:15:00	88286	88331	88091	88131	38415	133733	5
2018.12.21	10:30:00	88126	88226	88001	88196	37221	133936	5
2018.12.21	10:45:00	88196	88391	88146	88371	34266	117829	5
2018.12.21	11:00:00	88371	88616	88351	88546	40600	139939	5
2018.12.21	11:15:00	88541	88681	88496	88596	29640	106491	5
2018.12.21	11:30:00	88596	88916	88551	88876	48076	173336	5
2018.12.21	11:45:00	88881	88961	88751	88836	27783	104393	5
2018.12.21	12:00:00	88831	89026	88816	89006	24452	94394	5
2018.12.21	12:15:00	89006	89171	88921	88966	33987	131899	5
2018.12.21	12:30:00	88966	88981	88711	88856	56109	201597	5
2018.12.21	12:45:00	88851	88891	88701	88771	31065	110577	5
2018.12.21	13:00:00	88771	89166	88701	89151	47270	173154	5
2018.12.21	13:15:00	89156	89501	89116	89266	56272	223682	5
2018.12.21	13:30:00	89271	89301	88971	89036	38060	150180	5
2018.12.21	13:45:00	89031	89291	89031	89131	39331	146834	5
2018.12.21	14:00:00	89136	89251	88696	88731	51557	193919	5
2018.12.21	14:15:00	88736	89321	88681	89306	47567	188131	5
2018.12.21	14:30:00	89306	89326	89136	89266	32375	128990	5
2018.12.21	14:45:00	89261	89271	88921	88941	33737	126277	5
2018.12.21	15:00:00	88946	89021	88341	88511	64537	254550	5
2018.12.21	15:15:00	88511	88666	88371	88491	46165	185716	5
2018.12.21	15:30:00	88491	88751	88341	88666	47478	194554	5
2018.12.21	15:45:00	88671	88886	88536	88611	45329	179422	5
2018.12.21	16:00:00	88616	88746	88391	88391	37003	142736	5
2018.12.21	16:15:00	88391	88696	88361	88636	36082	140221	5
2018.12.21	16:30:00	88631	88741	88541	88716	27050	110067	5
2018.12.21	16:45:00	88716	88746	88421	88541	30663	129034	5
2018.12.21	17:00:00	88541	88541	88241	88281	27322	109870	5
2018.12.21	17:15:00	88281	88561	88246	88411	31072	135699	5
2018.12.21	17:30:00	88416	88531	88321	88396	17310	79935	5
2018.12.21	17:45:00	88396	88521	88306	88406	23385	105675	5
2018.12.21	18:00:00	88411	88626	88341	88346	14542	54541	5
2018.12.21	18:15:00	88341	88376	88251	88281	1895	7121	5
2018.12.21	18:30:00	88216	88216	88216	88216	466	2807	10
2018.12.26	09:00:00	88133	88174	87529	87739	34649	106161	0
2018.12.26	09:15:00	87739	87779	87544	87589	19139	59630	5
2018.12.26	09:30:00	87589	87719	87469	87649	22529	71804	5
2018.12.26	09:45:00	87654	87769	87559	87569	21007	68836	5
2018.12.26	10:00:00	87569	87659	87319	87509	39413	122923	5
2018.12.26	10:15:00	87509	87684	87404	87659	29660	94621	5
2018.12.26	10:30:00	87659	87739	87409	87559	36649	125827	5
2018.12.26	10:45:00	87559	87559	87374	87519	25170	92966	5
2018.12.26	11:00:00	87519	87524	87189	87224	35305	120515	5
2018.12.26	11:15:00	87224	87354	87144	87229	30663	105583	5
2018.12.26	11:30:00	87224	87474	87074	87369	43423	148586	5
2018.12.26	11:45:00	87369	87404	87049	87169	37952	128980	5
2018.12.26	12:00:00	87169	87339	87079	87284	24263	88100	5
2018.12.26	12:15:00	87279	87359	87084	87274	29587	97628	5
2018.12.26	12:30:00	87274	87504	87229	87269	45957	145694	5
2018.12.26	12:45:00	87274	87389	87174	87219	36720	117848	5
2018.12.26	13:00:00	87219	87299	86974	87064	46501	156779	5
2018.12.26	13:15:00	87064	87264	86979	87119	33477	114448	5
2018.12.26	13:30:00	87119	87154	86844	86954	35354	121928	5
2018.12.26	13:45:00	86954	86984	86639	86654	40695	148568	5
2018.12.26	14:00:00	86659	86939	86639	86924	32667	114826	5
2018.12.26	14:15:00	86919	87044	86864	86994	31240	108052	5
2018.12.26	14:30:00	86994	87394	86979	87309	38194	135385	5
2018.12.26	14:45:00	87304	87634	87279	87624	34710	134748	5
2018.12.26	15:00:00	87624	87959	87519	87849	46741	192330	5
2018.12.26	15:15:00	87844	88269	87639	87679	60071	233746	5
2018.12.26	15:30:00	87684	87829	87549	87649	35589	132091	5
2018.12.26	15:45:00	87649	88069	87639	87979	44510	167954	5
2018.12.26	16:00:00	87974	88034	87714	87759	30412	114999	5
2018.12.26	16:15:00	87764	87839	87679	87799	25584	102376	5
2018.12.26	16:30:00	87799	87984	87759	87934	23637	91846	5
2018.12.26	16:45:00	87934	88184	87869	88149	29046	112096	5
2018.12.26	17:00:00	88149	88199	87889	87904	25515	108824	5
2018.12.26	17:15:00	87904	88054	87784	87789	32032	141669	5
2018.12.26	17:30:00	87789	87969	87609	87679	23555	107203	5
2018.12.26	17:45:00	87679	87864	87659	87844	14404	68143	5
2018.12.26	18:00:00	87849	87984	87824	87969	9177	30813	5
2018.12.26	18:15:00	87969	87969	87969	87969	494	4663	5
2018.12.27	09:00:00	87579	87822	87512	87517	29049	97369	0
2018.12.27	09:15:00	87522	87692	87437	87687	29700	93809	5
2018.12.27	09:30:00	87682	87752	87547	87712	26345	90117	5
2018.12.27	09:45:00	87717	87752	87572	87612	23028	76774	5
2018.12.27	10:00:00	87612	87847	87597	87632	37871	125009	5
2018.12.27	10:15:00	87637	87842	87547	87832	40263	138102	5
2018.12.27	10:30:00	87837	88192	87802	88172	47147	181296	5
2018.12.27	10:45:00	88172	88282	88067	88102	31751	122598	5
2018.12.27	11:00:00	88107	88242	87932	88112	44168	166791	5
2018.12.27	11:15:00	88112	88167	87962	88027	31360	122128	5
2018.12.27	11:30:00	88027	88067	87867	87892	25038	98551	5
2018.12.27	11:45:00	87892	88102	87882	88002	29641	109256	5
2018.12.27	12:00:00	88002	88097	87747	87907	37056	139631	5
2018.12.27	12:15:00	87912	88207	87902	88117	31440	122601	5
2018.12.27	12:30:00	88112	88437	88047	88192	58834	209887	5
2018.12.27	12:45:00	88192	88227	87807	88102	51572	186983	5
2018.12.27	13:00:00	88102	88127	87812	87912	35487	127896	5
2018.12.27	13:15:00	87912	88082	87852	88012	30171	108999	5
2018.12.27	13:30:00	88007	88302	87937	88287	33985	123160	5
2018.12.27	13:45:00	88292	88342	88032	88062	33233	126540	5
2018.12.27	14:00:00	88062	88297	88002	88237	31921	128353	5
2018.12.27	14:15:00	88232	88542	88177	88477	35413	139468	5
2018.12.27	14:30:00	88477	88512	88227	88237	30697	117720	5
2018.12.27	14:45:00	88237	88467	88207	88377	27576	104885	5
2018.12.27	15:00:00	88377	88397	88212	88247	22054	86561	5
2018.12.27	15:15:00	88242	88347	87982	88037	30780	121316	5
2018.12.27	15:30:00	88037	88062	87887	88002	31530	126523	5
2018.12.27	15:45:00	88002	88137	87967	88042	30838	134308	5
2018.12.27	16:00:00	88042	88207	88007	88077	26335	116896	5
2018.12.27	16:15:00	88082	88127	87917	87932	24642	102534	5
2018.12.27	16:30:00	87932	88152	87907	88147	23877	101902	5
2018.12.27	16:45:00	88147	88207	87912	87997	29214	121633	5
2018.12.27	17:00:00	88007	88052	87907	87917	17664	72324	5
2018.12.27	17:15:00	87917	87917	87672	87777	28291	123834	5
2018.12.27	17:30:00	87787	88022	87687	87997	21125	89655	5
2018.12.27	17:45:00	88002	88137	87872	88072	16176	71936	5
2018.12.27	18:00:00	88082	88292	87977	88292	7785	29388	5
2018.12.27	18:15:00	88322	88322	88322	88322	519	4509	105
2018.12.28	09:00:00	89334	89465	89085	89145	27134	87928	0
2018.12.28	09:15:00	89145	89355	89095	89335	22191	72963	5
2018.12.28	09:30:00	89335	89440	89290	89405	19132	71428	5
2018.12.28	09:45:00	89400	89405	89255	89290	18339	67198	5
2018.12.28	10:00:00	89295	89380	89165	89260	34016	115204	5
2018.12.28	10:15:00	89260	89350	89115	89295	30498	104498	5
2018.12.28	10:30:00	89295	89595	89240	89480	39550	140751	5
2018.12.28	10:45:00	89485	89560	89340	89515	29716	104877	5
2018.12.28	11:00:00	89520	89700	89495	89585	32230	120375	5
2018.12.28	11:15:00	89585	89710	89495	89580	24434	88526	5
2018.12.28	11:30:00	89580	89630	89445	89470	22269	83942	5
2018.12.28	11:45:00	89470	89670	89465	89635	18588	73380	5
2018.12.28	12:00:00	89630	89775	89595	89700	24533	94591	5
2018.12.28	12:15:00	89700	89845	89615	89830	22101	83615	5
2018.12.28	12:30:00	89835	89990	89625	89930	49291	182787	5
2018.12.28	12:45:00	89930	90160	89875	90140	45105	168245	5
2018.12.28	13:00:00	90140	90205	89900	89945	43363	155719	5
2018.12.28	13:15:00	89950	90045	89825	89840	34413	121817	5
2018.12.28	13:30:00	89835	89955	89775	89885	30815	110300	5
2018.12.28	13:45:00	89885	90080	89810	89855	34519	128998	5
2018.12.28	14:00:00	89860	89940	89740	89900	29451	106698	5
2018.12.28	14:15:00	89900	90010	89825	89990	30720	115045	5
2018.12.28	14:30:00	89990	90205	89955	90130	30021	112920	5
2018.12.28	14:45:00	90130	90185	89995	90155	27064	101133	5
2018.12.28	15:00:00	90160	90275	90155	90255	26846	106902	5
2018.12.28	15:15:00	90255	90340	90135	90160	30992	117719	5
2018.12.28	15:30:00	90160	90480	90145	90450	31704	129944	5
2018.12.28	15:45:00	90450	90470	90290	90315	21521	83546	5
2018.12.28	16:00:00	90315	90500	90270	90455	21894	87742	5
2018.12.28	16:15:00	90460	90495	90195	90235	20747	82553	5
2018.12.28	16:30:00	90235	90435	90205	90410	21002	91483	5
2018.12.28	16:45:00	90415	90540	90415	90455	21270	91857	5
2018.12.28	17:00:00	90450	90550	90450	90510	20454	88946	5
2018.12.28	17:15:00	90510	90765	90485	90670	26160	122040	5
2018.12.28	17:30:00	90675	90935	90670	90875	24881	118995	5
2018.12.28	17:45:00	90875	90925	90770	90830	15739	79062	5
2018.12.28	18:00:00	90835	90915	90525	90600	11655	44068	5
2018.12.28	18:15:00	90470	90470	90470	90470	702	8688	5
2019.01.02	09:00:00	90083	90245	89865	90140	28365	97214	0
2019.01.02	09:15:00	90145	90310	90040	90280	21148	72015	5
2019.01.02	09:30:00	90275	90310	90135	90185	21703	76096	5
2019.01.02	09:45:00	90185	90285	90140	90190	18500	71783	5
2019.01.02	10:00:00	90185	90430	90185	90420	38920	128706	5
2019.01.02	10:15:00	90420	90490	90325	90400	29353	104052	5
2019.01.02	10:30:00	90400	90505	90285	90485	30353	107252	5
2019.01.02	10:45:00	90480	90685	90480	90635	36308	127039	5
2019.01.02	11:00:00	90635	90865	90610	90810	36355	137594	5
2019.01.02	11:15:00	90805	91055	90795	90910	43046	168869	5
2019.01.02	11:30:00	90910	90980	90805	90960	29867	122413	5
2019.01.02	11:45:00	90960	91125	90920	90990	30813	123913	5
2019.01.02	12:00:00	90990	91355	90975	91320	39669	160678	5
2019.01.02	12:15:00	91315	91585	91215	91550	37605	151990	5
2019.01.02	12:30:00	91550	92315	91435	92210	69731	289658	5
2019.01.02	12:45:00	92215	92725	92205	92580	59531	243708	5
2019.01.02	13:00:00	92585	93125	92505	93095	52221	225312	5
2019.01.02	13:15:00	93095	93580	93055	93375	55681	235164	5
2019.01.02	13:30:00	93370	93410	93055	93340	48763	193873	5
2019.01.02	13:45:00	93350	93700	93340	93490	46839	192863	5
2019.01.02	14:00:00	93490	93810	93485	93765	42286	187720	5
2019.01.02	14:15:00	93765	93860	93630	93750	33606	142795	5
2019.01.02	14:30:00	93750	94135	93685	94010	38299	163974	5
2019.01.02	14:45:00	94015	94415	94010	94255	49618	209825	5
2019.01.02	15:00:00	94255	94385	93940	94050	42342	164550	5
2019.01.02	15:15:00	94045	94080	93680	94035	48055	178834	5
2019.01.02	15:30:00	94030	94330	94015	94025	38064	154572	5
2019.01.02	15:45:00	94030	94170	93805	93840	34562	129103	5
2019.01.02	16:00:00	93845	94090	93770	94015	38754	152923	5
2019.01.02	16:15:00	94020	94130	93885	93920	24798	96938	5
2019.01.02	16:30:00	93920	94105	93825	93860	25761	106711	5
2019.01.02	16:45:00	93860	93960	93745	93855	26249	112775	5
2019.01.02	17:00:00	93855	93950	93725	93915	22918	98323	5
2019.01.02	17:15:00	93915	94060	93850	93970	20670	95668	5
2019.01.02	17:30:00	93970	94030	93825	93865	14403	65756	5
2019.01.02	17:45:00	93865	94190	93820	94010	16938	80838	5
2019.01.02	18:00:00	94010	94065	93870	93920	9878	33825	5
2019.01.02	18:15:00	93855	93855	93855	93855	599	5624	10
2019.01.03	09:00:00	93484	93617	93237	93257	39909	135273	0
2019.01.03	09:15:00	93257	93337	93037	93062	36097	116492	5
2019.01.03	09:30:00	93062	93247	93022	93172	32126	98797	5
2019.01.03	09:45:00	93177	93467	93142	93462	31733	98675	5
2019.01.03	10:00:00	93467	93657	93427	93492	49301	161524	5
2019.01.03	10:15:00	93482	93547	93302	93472	43923	142148	5
2019.01.03	10:30:00	93472	93702	93472	93597	50171	173951	5
2019.01.03	10:45:00	93597	93987	93572	93987	44571	155614	5
2019.01.03	11:00:00	93987	94542	93967	94387	63798	231509	5
2019.01.03	11:15:00	94387	94427	93977	94072	47473	163033	5
2019.01.03	11:30:00	94072	94232	94057	94112	33484	120033	5
2019.01.03	11:45:00	94112	94417	94102	94407	34103	129382	5
2019.01.03	12:00:00	94412	94502	94197	94202	38248	141253	5
2019.01.03	12:15:00	94202	94237	93902	94062	45753	177011	5
2019.01.03	12:30:00	94067	94172	93647	93852	73970	259274	5
2019.01.03	12:45:00	93847	93917	93547	93567	47561	174905	5
2019.01.03	13:00:00	93567	93647	93167	93232	62512	238739	5
2019.01.03	13:15:00	93227	93482	93122	93257	55549	207176	5
2019.01.03	13:30:00	93262	93307	92947	93002	55996	205819	5
2019.01.03	13:45:00	93002	93247	92967	93177	37988	141749	5
2019.01.03	14:00:00	93177	93412	93102	93387	38057	146600	5
2019.01.03	14:15:00	93382	93557	93347	93447	39607	152283	5
2019.01.03	14:30:00	93447	93632	93292	93557	50536	184259	5
2019.01.03	14:45:00	93562	93607	93197	93267	38757	144758	5
2019.01.03	15:00:00	93262	93417	93177	93347	30949	118846	5
2019.01.03	15:15:00	93347	93417	93122	93157	31447	115461	5
2019.01.03	15:30:00	93157	93212	92912	93032	38859	143242	5
2019.01.03	15:45:00	93037	93292	93032	93242	31565	120900	5
2019.01.03	16:00:00	93242	93272	92972	93087	29675	116453	5
2019.01.03	16:15:00	93092	93097	92832	92972	39676	152566	5
2019.01.03	16:30:00	92977	92982	92802	92937	26728	106414	5
2019.01.03	16:45:00	92932	93047	92852	92967	20968	82938	5
2019.01.03	17:00:00	92967	93342	92937	93172	34625	141562	5
2019.01.03	17:15:00	93172	93507	93057	93497	30719	134603	5
2019.01.03	17:30:00	93497	94202	93487	93977	44838	185525	5
2019.01.03	17:45:00	93982	94137	93807	94097	17322	71559	5
2019.01.03	18:00:00	94097	94227	94032	94127	8184	32748	5
2019.01.03	18:15:00	94117	94117	94117	94117	541	5567	20
2019.01.04	09:00:00	94613	94844	94519	94704	28844	88970	0
2019.01.04	09:15:00	94704	94704	94299	94319	36472	111043	5
2019.01.04	09:30:00	94319	94589	94309	94419	34060	118306	5
2019.01.04	09:45:00	94414	94529	94309	94494	32320	104382	5
2019.01.04	10:00:00	94499	94524	94009	94124	60534	190611	5
2019.01.04	10:15:00	94129	94154	93874	93949	52012	159669	5
2019.01.04	10:30:00	93949	94044	93759	93894	45822	143927	5
2019.01.04	10:45:00	93894	94199	93854	94164	45538	139470	5
2019.01.04	11:00:00	94169	94509	94139	94389	54214	177416	5
2019.01.04	11:15:00	94389	94634	94244	94269	38498	126381	5
2019.01.04	11:30:00	94269	94604	93829	94394	77848	207256	5
2019.01.04	11:45:00	94389	94704	94344	94539	43765	138241	5
2019.01.04	12:00:00	94539	94554	94274	94539	32952	106315	5
2019.01.04	12:15:00	94539	94574	94174	94359	33207	109811	5
2019.01.04	12:30:00	94354	94484	94114	94444	54767	190407	5
2019.01.04	12:45:00	94439	94784	94359	94604	45149	155339	5
2019.01.04	13:00:00	94599	94754	94569	94594	30922	110077	5
2019.01.04	13:15:00	94594	95319	94299	95209	78884	278922	5
2019.01.04	13:30:00	95214	95344	95039	95064	55755	200386	5
2019.01.04	13:45:00	95059	95724	95024	95714	62235	220162	5
2019.01.04	14:00:00	95709	95744	95474	95564	46289	170821	5
2019.01.04	14:15:00	95564	95574	95024	95194	48467	181804	5
