<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.09.16	09:00:00	104560	104930	104305	104810	122994	420618	0
2019.09.16	09:30:00	104810	105020	104725	104975	106721	387240	5
2019.09.16	10:00:00	104975	105045	104025	104130	178319	617400	5
2019.09.16	10:30:00	104130	104485	103920	104420	185070	692017	5
2019.09.16	11:00:00	104415	105025	104255	104670	183631	686301	5
2019.09.16	11:30:00	104675	104850	104555	104710	119323	460149	5
2019.09.16	12:00:00	104710	105235	104580	105040	108880	475562	5
2019.09.16	12:30:00	105045	105255	104930	105030	94486	397971	5
2019.09.16	13:00:00	105030	105130	104970	105020	55996	243458	5
2019.09.16	13:30:00	105020	105095	104885	104940	64545	257956	5
2019.09.16	14:00:00	104945	105040	104755	104985	79183	300963	5
2019.09.16	14:30:00	104985	105020	104730	104840	82103	308268	5
2019.09.16	15:00:00	104840	104940	104610	104750	95368	399090	5
2019.09.16	15:30:00	104750	104835	104660	104755	63071	270721	5
2019.09.16	16:00:00	104755	104890	104485	104525	80160	317973	5
2019.09.16	16:30:00	104525	104685	104315	104675	95902	366961	5
2019.09.16	17:00:00	104675	104840	104630	104805	53254	220641	5
2019.09.16	17:30:00	104805	104915	104680	104865	22216	86409	5
2019.09.16	18:00:00	104945	104945	104945	104945	752	5542	5
2019.09.17	09:00:00	104429	104579	104124	104179	123963	403894	0
2019.09.17	09:30:00	104179	104349	104134	104314	86156	273121	5
2019.09.17	10:00:00	104314	104669	104094	104514	185998	624419	5
2019.09.17	10:30:00	104509	104884	104409	104749	173263	653951	5
2019.09.17	11:00:00	104744	104974	104669	104729	151895	577364	5
2019.09.17	11:30:00	104729	104829	104549	104704	123836	472488	5
2019.09.17	12:00:00	104704	105214	104699	105119	129398	557775	5
2019.09.17	12:30:00	105119	105434	105039	105424	99225	416457	5
2019.09.17	13:00:00	105424	105514	105329	105389	67447	286968	5
2019.09.17	13:30:00	105389	105489	105314	105404	52519	219170	5
2019.09.17	14:00:00	105404	105439	105244	105269	54237	256936	5
2019.09.17	14:30:00	105274	105609	105194	105589	99014	435887	5
2019.09.17	15:00:00	105589	105764	105519	105569	91623	388646	5
2019.09.17	15:30:00	105574	105634	105499	105524	47864	214487	5
2019.09.17	16:00:00	105524	105584	105449	105564	52605	233995	5
2019.09.17	16:30:00	105559	105804	105539	105744	76510	337835	5
2019.09.17	17:00:00	105744	106004	105689	105964	49071	229553	5
2019.09.17	17:30:00	105969	106019	105904	106009	20549	88191	5
2019.09.17	18:00:00	105984	105984	105984	105984	833	7385	5
2019.09.18	09:00:00	106076	106091	105671	105711	66186	214593	0
2019.09.18	09:30:00	105711	105891	105631	105701	113549	363378	5
2019.09.18	10:00:00	105701	105806	105501	105731	139897	490584	5
2019.09.18	10:30:00	105731	105911	105456	105571	202165	734525	5
2019.09.18	11:00:00	105576	105736	105471	105646	122296	448813	5
2019.09.18	11:30:00	105641	105711	105376	105441	112157	440850	5
2019.09.18	12:00:00	105436	105536	105346	105466	62117	246310	5
2019.09.18	12:30:00	105466	105556	105301	105371	70118	275821	5
2019.09.18	13:00:00	105366	105496	105356	105466	49424	181900	5
2019.09.18	13:30:00	105471	105606	105316	105361	78201	291480	5
2019.09.18	14:00:00	105361	105541	105331	105461	73215	272655	5
2019.09.18	14:30:00	105461	105711	105441	105531	89576	346413	5
2019.09.18	15:00:00	105531	105771	104931	105196	171304	712942	5
2019.09.18	15:30:00	105191	105326	104751	105216	133114	567229	5
2019.09.18	16:00:00	105211	105541	105086	105416	100541	422193	5
2019.09.18	16:30:00	105411	105791	105406	105731	89332	370325	5
2019.09.18	17:00:00	105731	105751	105616	105651	31513	140518	5
2019.09.18	17:30:00	105646	105881	105571	105746	23153	98075	5
2019.09.18	18:00:00	105746	105746	105746	105746	582	4634	5
2019.09.19	09:00:00	106389	106770	106389	106730	43299	150017	0
2019.09.19	09:30:00	106735	106760	106605	106640	60700	197657	5
2019.09.19	10:00:00	106640	106985	106525	106980	123835	433437	5
2019.09.19	10:30:00	106980	107275	106785	106820	165601	654096	5
2019.09.19	11:00:00	106825	106965	106430	106440	176121	661094	5
2019.09.19	11:30:00	106445	106910	106390	106720	135362	519397	5
2019.09.19	12:00:00	106715	106825	106580	106630	87644	347084	5
2019.09.19	12:30:00	106630	106795	106590	106695	62864	242126	5
2019.09.19	13:00:00	106695	106725	106200	106285	86108	334399	5
2019.09.19	13:30:00	106285	106520	106245	106320	74810	288482	5
2019.09.19	14:00:00	106320	106490	106230	106355	79054	304548	5
2019.09.19	14:30:00	106355	106375	106120	106265	99248	391079	5
2019.09.19	15:00:00	106265	106420	106045	106120	96838	379479	5
2019.09.19	15:30:00	106120	106160	105860	105905	88109	361358	5
2019.09.19	16:00:00	105905	105955	105505	105525	110443	469480	5
2019.09.19	16:30:00	105520	105595	105350	105485	102561	483501	5
2019.09.19	17:00:00	105485	105530	105395	105455	26797	120559	5
2019.09.19	17:30:00	105455	105650	105450	105585	24386	107781	5
2019.09.19	18:00:00	105600	105600	105600	105600	684	6410	5
2019.09.20	09:00:00	105971	106031	105756	105871	86768	291791	0
2019.09.20	09:30:00	105871	106021	105831	105971	77589	262100	5
2019.09.20	10:00:00	105966	106066	105591	105741	163578	571268	5
2019.09.20	10:30:00	105741	106121	105611	105761	196186	717750	5
2019.09.20	11:00:00	105756	105891	105526	105631	149157	548952	5
2019.09.20	11:30:00	105631	105746	105306	105466	116331	463680	5
2019.09.20	12:00:00	105466	105896	105371	105576	132071	537733	5
2019.09.20	12:30:00	105581	105811	105501	105801	72635	276524	5
2019.09.20	13:00:00	105801	106056	105791	105886	82313	319547	5
2019.09.20	13:30:00	105891	105971	105776	105931	63132	232989	5
2019.09.20	14:00:00	105926	106246	104971	105611	222814	875946	5
2019.09.20	14:30:00	105611	105671	105291	105621	102807	388547	5
2019.09.20	15:00:00	105621	105971	105616	105961	99010	393413	5
2019.09.20	15:30:00	105961	106076	105831	105886	68769	275449	5
2019.09.20	16:00:00	105886	106011	105746	105801	71761	274403	5
2019.09.20	16:30:00	105801	106011	105711	105911	76099	303005	5
2019.09.20	17:00:00	105916	106026	105741	105796	40374	169790	5
2019.09.20	17:30:00	105801	105846	105676	105811	15129	55787	5
2019.09.20	18:00:00	105776	105776	105776	105776	527	3289	10
2019.09.23	09:00:00	105436	105617	105247	105337	77647	260839	0
2019.09.23	09:30:00	105337	105437	105262	105417	61154	194351	5
2019.09.23	10:00:00	105422	105542	105227	105257	125845	423098	5
2019.09.23	10:30:00	105257	105612	105102	105417	196597	703511	5
2019.09.23	11:00:00	105417	105477	105097	105307	142747	531084	5
2019.09.23	11:30:00	105312	105442	105232	105347	92441	348493	5
2019.09.23	12:00:00	105347	105662	105327	105587	103500	405855	5
2019.09.23	12:30:00	105592	105837	105547	105597	93497	385591	5
2019.09.23	13:00:00	105597	105642	105462	105602	66086	269516	5
2019.09.23	13:30:00	105602	105672	105437	105522	70401	300642	5
2019.09.23	14:00:00	105522	105632	105482	105592	62942	274853	5
2019.09.23	14:30:00	105587	105712	105492	105542	72641	306113	5
2019.09.23	15:00:00	105537	105637	105442	105612	75736	334023	5
2019.09.23	15:30:00	105607	105627	105492	105527	49036	231850	5
2019.09.23	16:00:00	105527	105737	105517	105617	69435	301424	5
2019.09.23	16:30:00	105612	105717	105572	105622	52518	219407	5
2019.09.23	17:00:00	105622	105787	105607	105717	32695	139286	5
2019.09.23	17:30:00	105717	105777	105692	105757	16841	75446	5
2019.09.23	18:00:00	105802	105802	105802	105802	892	5165	5
2019.09.24	09:00:00	106207	106242	106032	106037	57951	192978	0
2019.09.24	09:30:00	106037	106062	105887	105947	72990	233563	5
2019.09.24	10:00:00	105947	105952	105752	105787	98649	342628	5
2019.09.24	10:30:00	105807	105807	104862	104932	227682	881437	5
2019.09.24	11:00:00	104932	105392	104907	105282	151239	586210	5
2019.09.24	11:30:00	105282	105317	105137	105237	80584	353565	5
2019.09.24	12:00:00	105232	105262	105062	105152	74441	318480	5
2019.09.24	12:30:00	105152	105237	105107	105157	55124	234054	5
2019.09.24	13:00:00	105157	105292	104782	104847	101170	419378	5
2019.09.24	13:30:00	104847	104932	104507	104607	115253	484080	5
2019.09.24	14:00:00	104607	104842	104577	104747	81741	348674	5
2019.09.24	14:30:00	104747	104937	104637	104712	78859	316827	5
2019.09.24	15:00:00	104717	105152	104652	104962	64466	272475	5
2019.09.24	15:30:00	104957	105087	104687	104842	105649	432852	5
2019.09.24	16:00:00	104842	104967	104747	104797	56375	225728	5
2019.09.24	16:30:00	104797	104972	104752	104902	58251	239554	5
2019.09.24	17:00:00	104902	104992	104872	104912	33342	137560	5
2019.09.24	17:30:00	104917	105012	104897	104967	16966	67185	5
2019.09.24	18:00:00	105017	105017	105017	105017	789	6150	5
2019.09.25	09:00:00	104267	104467	104237	104312	43244	148712	0
2019.09.25	09:30:00	104317	104667	104317	104607	67930	226944	5
2019.09.25	10:00:00	104607	104737	104547	104637	119562	438589	5
2019.09.25	10:30:00	104637	105007	104527	104622	193618	733312	5
2019.09.25	11:00:00	104622	104657	104072	104257	201375	784672	5
2019.09.25	11:30:00	104257	104702	104167	104602	147347	574268	5
2019.09.25	12:00:00	104597	105182	104597	104902	134965	557515	5
2019.09.25	12:30:00	104897	105002	104787	104887	61747	252957	5
2019.09.25	13:00:00	104882	104987	104847	104917	58290	247982	5
2019.09.25	13:30:00	104917	104952	104732	104827	65869	258537	5
2019.09.25	14:00:00	104827	104917	104682	104732	71717	293572	5
2019.09.25	14:30:00	104727	105042	104692	105037	76125	307918	5
2019.09.25	15:00:00	105032	105362	105012	105292	116521	533679	5
2019.09.25	15:30:00	105287	105447	105267	105347	71784	331522	5
2019.09.25	16:00:00	105347	105497	105322	105402	55494	234965	5
2019.09.25	16:30:00	105402	105607	105357	105482	52705	229253	5
2019.09.25	17:00:00	105482	105567	105467	105552	22582	97283	5
2019.09.25	17:30:00	105552	105607	105552	105567	16367	69933	5
2019.09.25	18:00:00	105497	105497	105497	105497	809	7430	5
2019.09.26	09:00:00	106006	106111	105886	105921	75823	264972	0
2019.09.26	09:30:00	105926	105926	105681	105736	104028	324917	5
2019.09.26	10:00:00	105731	105901	105586	105866	141609	472765	5
2019.09.26	10:30:00	105866	105951	105496	105681	194512	676788	5
2019.09.26	11:00:00	105681	105836	105421	105686	150676	537081	5
2019.09.26	11:30:00	105691	105806	105466	105581	114879	413041	5
2019.09.26	12:00:00	105581	105666	105346	105666	122788	466709	5
2019.09.26	12:30:00	105666	106156	105616	106086	119445	442074	5
2019.09.26	13:00:00	106086	106246	106031	106156	56992	224370	5
2019.09.26	13:30:00	106151	106291	106016	106061	55129	207142	5
2019.09.26	14:00:00	106066	106106	105846	105881	61581	224654	5
2019.09.26	14:30:00	105881	106046	105801	105991	80773	307688	5
2019.09.26	15:00:00	105991	106146	105901	105936	77984	295564	5
2019.09.26	15:30:00	105936	106106	105851	105896	71234	271180	5
2019.09.26	16:00:00	105901	106361	105896	106341	91177	342647	5
2019.09.26	16:30:00	106346	106411	106221	106381	72552	283640	5
2019.09.26	17:00:00	106376	106416	106281	106311	25844	111535	5
2019.09.26	17:30:00	106306	106346	106146	106146	19084	80632	5
2019.09.26	18:00:00	106131	106131	106131	106131	666	5897	5
2019.09.27	09:00:00	106369	106545	106344	106455	52350	176821	0
2019.09.27	09:30:00	106455	106475	106245	106295	66974	216792	5
2019.09.27	10:00:00	106320	106335	106160	106235	106064	345165	5
2019.09.27	10:30:00	106235	106465	106135	106205	180794	631763	5
2019.09.27	11:00:00	106205	106370	106030	106315	132717	462954	5
2019.09.27	11:30:00	106320	106360	106100	106220	103092	405099	5
2019.09.27	12:00:00	106220	106655	106185	106645	76549	309838	5
2019.09.27	12:30:00	106640	106725	106105	106275	62510	251255	5
2019.09.27	13:00:00	106270	106285	105935	106020	89794	372828	5
2019.09.27	13:30:00	106025	106110	105835	105845	74968	313754	5
2019.09.27	14:00:00	105845	105865	105670	105835	67580	280180	5
2019.09.27	14:30:00	105830	105915	105680	105850	68516	282010	5
2019.09.27	15:00:00	105845	105900	105730	105780	48462	210128	5
2019.09.27	15:30:00	105775	105860	105530	105755	71694	301257	5
2019.09.27	16:00:00	105760	106105	105745	106030	79509	347197	5
2019.09.27	16:30:00	106025	106270	105985	106250	69287	304725	5
2019.09.27	17:00:00	106250	106265	106065	106155	32136	137829	5
2019.09.27	17:30:00	106155	106265	106090	106245	18400	78244	5
2019.09.27	18:00:00	106325	106325	106325	106325	710	6368	10
2019.09.30	09:00:00	106575	106599	106329	106334	60657	206088	0
2019.09.30	09:30:00	106339	106339	106209	106269	65985	212984	5
2019.09.30	10:00:00	106264	106274	105989	106074	113972	412605	5
2019.09.30	10:30:00	106079	106209	105934	105994	171789	663486	5
2019.09.30	11:00:00	105989	106259	105964	106024	128946	498222	5
2019.09.30	11:30:00	106024	106104	105809	105889	128253	512801	5
2019.09.30	12:00:00	105894	105924	105739	105919	72274	270583	5
2019.09.30	12:30:00	105919	105944	105759	105844	60069	223435	5
2019.09.30	13:00:00	105844	105909	105669	105839	58966	229440	5
2019.09.30	13:30:00	105844	105999	105834	105964	64798	237722	5
2019.09.30	14:00:00	105964	106014	105884	105909	47605	173195	5
2019.09.30	14:30:00	105909	106134	105899	106044	75387	281177	5
2019.09.30	15:00:00	106044	106094	105929	105974	87209	371918	5
2019.09.30	15:30:00	105974	106179	105944	106039	82531	356579	5
2019.09.30	16:00:00	106034	106069	105884	105934	58635	247763	5
2019.09.30	16:30:00	105934	106039	105889	105934	61240	259765	5
2019.09.30	17:00:00	105934	106009	105904	105969	24918	110075	5
2019.09.30	17:30:00	105969	105999	105899	105929	19359	75897	5
2019.09.30	18:00:00	105919	105919	105919	105919	883	7284	10
2019.10.01	09:00:00	106001	106172	105971	106102	64849	221510	0
2019.10.01	09:30:00	106097	106122	106012	106052	62834	205871	5
2019.10.01	10:00:00	106052	106087	105882	105942	131327	470450	5
2019.10.01	10:30:00	105942	106172	105777	105847	188261	714070	5
2019.10.01	11:00:00	105847	105862	105052	105277	189559	802773	5
2019.10.01	11:30:00	105277	105387	105217	105352	82732	373394	5
2019.10.01	12:00:00	105352	105422	105077	105397	100502	429861	5
2019.10.01	12:30:00	105402	105422	105137	105192	79970	345274	5
2019.10.01	13:00:00	105192	105202	104922	105092	89055	401872	5
2019.10.01	13:30:00	105097	105152	105052	105087	46712	218730	5
2019.10.01	14:00:00	105087	105217	105017	105132	72868	315344	5
2019.10.01	14:30:00	105127	105157	104837	104887	78410	359921	5
2019.10.01	15:00:00	104887	104972	104807	104937	71718	334224	5
2019.10.01	15:30:00	104937	105122	104932	105037	60191	267841	5
2019.10.01	16:00:00	105037	105112	104907	105002	71041	303761	5
2019.10.01	16:30:00	105002	105027	104922	104957	56115	244746	5
2019.10.01	17:00:00	104957	104982	104927	104932	21599	103420	5
2019.10.01	17:30:00	104937	104957	104782	104917	24625	112057	5
2019.10.01	18:00:00	104862	104862	104862	104862	813	6867	10
2019.10.02	09:00:00	104081	104202	103747	103922	41798	155705	0
2019.10.02	09:30:00	103957	103992	103897	103957	25685	98262	5
2019.10.02	10:00:00	103957	104067	103332	103517	83177	315562	5
2019.10.02	10:30:00	103517	103557	103022	103132	175721	704800	5
2019.10.02	11:00:00	103132	103252	102707	102712	137805	602446	5
2019.10.02	11:30:00	102712	102917	102557	102802	137020	591454	5
2019.10.02	12:00:00	102797	102902	102647	102712	98692	439137	5
2019.10.02	12:30:00	102712	102737	102357	102422	113955	499282	5
2019.10.02	13:00:00	102422	102437	102207	102282	71529	320658	5
2019.10.02	13:30:00	102277	102302	101907	101957	97909	452169	5
2019.10.02	14:00:00	101962	102152	101882	102137	85644	398589	5
2019.10.02	14:30:00	102137	102167	101827	101967	99136	426316	5
2019.10.02	15:00:00	101967	102332	101937	102262	93838	419577	5
2019.10.02	15:30:00	102267	102502	102177	102467	92184	452738	5
2019.10.02	16:00:00	102472	102562	102062	102067	107961	496496	5
2019.10.02	16:30:00	102067	102212	101917	101992	92928	425431	5
2019.10.02	17:00:00	101992	102012	101782	101877	44452	193924	5
2019.10.02	17:30:00	101877	101957	101752	101822	20501	95069	5
2019.10.02	18:00:00	101832	101832	101832	101832	751	9114	10
2019.10.03	09:00:00	102237	102316	102096	102296	41333	143441	0
2019.10.03	09:30:00	102291	102296	101941	101981	60860	204111	5
2019.10.03	10:00:00	101981	102181	101906	102021	93876	354927	5
2019.10.03	10:30:00	102021	102181	101466	102036	255083	951674	5
2019.10.03	11:00:00	102041	102046	100701	101461	227305	971516	5
2019.10.03	11:30:00	101461	101846	101296	101661	168337	722085	5
2019.10.03	12:00:00	101656	102521	101621	102156	172462	786827	5
2019.10.03	12:30:00	102156	102221	101501	101591	113532	491241	5
2019.10.03	13:00:00	101591	101771	101366	101426	81896	378147	5
2019.10.03	13:30:00	101426	101846	101401	101806	79754	343094	5
2019.10.03	14:00:00	101806	102131	101801	101971	88519	365966	5
2019.10.03	14:30:00	101971	102176	101736	101816	89737	388642	5
2019.10.03	15:00:00	101816	102101	101686	102026	92993	412753	5
2019.10.03	15:30:00	102026	102131	101846	101991	85903	375618	5
2019.10.03	16:00:00	101991	102006	101601	101721	88447	385327	5
2019.10.03	16:30:00	101716	102141	101636	102116	87152	399055	5
2019.10.03	17:00:00	102106	102441	102076	102326	58347	254710	5
2019.10.03	17:30:00	102326	102466	102246	102421	21039	91156	5
2019.10.03	18:00:00	102341	102341	102341	102341	568	4034	10
2019.10.04	09:00:00	101965	102035	101830	102005	51338	177543	0
2019.10.04	09:30:00	101995	102785	101985	102660	169165	601645	5
2019.10.04	10:00:00	102605	102610	102035	102275	169012	648293	5
2019.10.04	10:30:00	102275	102635	102050	102415	241481	981569	5
2019.10.04	11:00:00	102405	102680	102220	102310	163278	657544	5
2019.10.04	11:30:00	102305	102400	101935	102160	145000	599917	5
2019.10.04	12:00:00	102155	102500	102100	102260	108890	443600	5
2019.10.04	12:30:00	102260	102365	101970	102025	81700	329324	5
2019.10.04	13:00:00	102025	102350	102005	102275	61210	238208	5
2019.10.04	13:30:00	102275	102540	102220	102495	79503	320124	5
2019.10.04	14:00:00	102495	102725	102465	102700	77171	329046	5
2019.10.04	14:30:00	102695	102880	102585	102715	85443	356675	5
2019.10.04	15:00:00	102710	102915	102570	102885	79721	324476	5
2019.10.04	15:30:00	102880	103090	102840	103065	75753	329080	5
2019.10.04	16:00:00	103070	103500	103065	103335	103263	450353	5
2019.10.04	16:30:00	103330	103570	103300	103430	83104	356210	5
2019.10.04	17:00:00	103430	103475	103335	103425	29441	127592	5
2019.10.04	17:30:00	103420	103430	103095	103210	36063	151693	5
2019.10.04	18:00:00	103240	103240	103240	103240	893	6909	10
2019.10.07	09:00:00	102897	103058	102782	103022	64556	216340	0
2019.10.07	09:30:00	103017	103037	102862	102932	76500	245462	5
2019.10.07	10:00:00	102932	103197	102857	103002	144184	495310	5
2019.10.07	10:30:00	103002	103227	102742	103002	201030	735011	5
2019.10.07	11:00:00	103002	103362	102942	103232	148849	532288	5
2019.10.07	11:30:00	103232	103317	102877	103037	137098	517463	5
2019.10.07	12:00:00	103037	103122	102627	102662	139413	553979	5
2019.10.07	12:30:00	102657	102752	102482	102717	95619	387969	5
2019.10.07	13:00:00	102722	102767	102302	102337	81263	311972	5
2019.10.07	13:30:00	102337	102382	102037	102302	116189	473579	5
2019.10.07	14:00:00	102302	102457	102132	102217	104965	423419	5
2019.10.07	14:30:00	102217	102812	102207	102757	104601	423464	5
2019.10.07	15:00:00	102757	102852	101982	102167	155361	640752	5
2019.10.07	15:30:00	102162	102222	101707	101897	116845	499028	5
2019.10.07	16:00:00	101897	101932	101557	101782	98050	404972	5
2019.10.07	16:30:00	101782	101807	101382	101402	112404	465583	5
2019.10.07	17:00:00	101402	101542	101157	101372	63348	272524	5
2019.10.07	17:30:00	101377	101517	101302	101437	26770	115538	5
2019.10.07	18:00:00	101392	101392	101392	101392	654	5626	10
2019.10.08	08:30:00	1001	1001	1001	1001	1	0	0
2019.10.08	09:00:00	101086	101501	100941	101361	91909	319936	0
2019.10.08	09:30:00	101371	101606	101301	101531	74259	260370	5
2019.10.08	10:00:00	101551	101841	101531	101541	52652	196620	5
2019.10.08	10:30:00	101471	101846	101426	101501	21087	82711	5
2019.10.08	11:00:00	101481	101741	101171	101581	17029	128336	5
2019.10.08	11:30:00	101561	102236	101431	102181	16351	227709	5
2019.10.08	12:00:00	102166	102171	101936	101986	10144	42277	5
2019.10.08	12:30:00	101966	101986	101461	101521	21871	89553	5
2019.10.08	13:00:00	101526	101611	101306	101556	32150	132530	5
2019.10.08	13:30:00	101551	101896	101346	101386	18318	96979	5
2019.10.08	14:00:00	101396	101811	101376	101761	27650	109589	5
2019.10.08	14:30:00	101781	101886	101441	101551	17982	203913	5
2019.10.08	15:00:00	101551	101691	1006	101441	722	222587	5
2019.10.08	15:30:00	101406	101991	100776	101131	5	709749	5
2019.10.08	16:00:00	101131	101596	1001	100941	7441	222295	5
2019.10.08	16:30:00	100941	101036	100541	100576	30267	121934	5
2019.10.08	17:00:00	100581	100761	100556	100626	20470	83847	5
2019.10.08	17:30:00	100626	100681	100531	100626	16161	60090	5
2019.10.08	18:00:00	100596	100596	100596	100596	635	5384	5
2019.10.09	09:00:00	101587	101822	101517	101622	75447	249703	0
2019.10.09	09:30:00	101662	101682	101402	101582	55596	176629	5
2019.10.09	10:00:00	101582	101582	101322	101397	35709	123539	5
2019.10.09	10:30:00	101397	101672	101132	101417	99201	369534	5
2019.10.09	11:00:00	101417	101582	101237	101477	136773	542943	5
2019.10.09	11:30:00	101482	101482	101022	101227	133634	533376	5
2019.10.09	12:00:00	101222	101347	100997	101297	102050	393945	5
2019.10.09	12:30:00	101292	101512	101262	101372	83998	326371	5
2019.10.09	13:00:00	101372	101562	101217	101357	100520	384269	5
2019.10.09	13:30:00	101357	101817	101352	101747	98953	380177	5
2019.10.09	14:00:00	101747	101932	101652	101822	94490	358765	5
2019.10.09	14:30:00	101822	102207	101772	102102	102850	413871	5
2019.10.09	15:00:00	102102	102327	101982	102257	96099	393023	5
2019.10.09	15:30:00	102252	102432	102197	102327	72687	278078	5
2019.10.09	16:00:00	102322	102442	102207	102317	67089	262834	5
2019.10.09	16:30:00	102317	102407	101917	102097	72549	358057	5
2019.10.09	17:00:00	102102	102107	101927	101967	33798	143989	5
2019.10.09	17:30:00	101962	102132	101962	102077	22240	88446	5
2019.10.09	18:00:00	102152	102152	102152	102152	664	4750	10
2019.10.10	09:00:00	101889	102329	101869	102214	95642	320184	0
2019.10.10	09:30:00	102214	102284	102104	102204	79802	263193	5
2019.10.10	10:00:00	102204	102324	102004	102194	159425	540402	5
2019.10.10	10:30:00	102194	103079	102189	102959	235669	916820	5
2019.10.10	11:00:00	102959	103124	102849	102914	131663	537112	5
2019.10.10	11:30:00	102919	103294	102819	103234	142326	576338	5
2019.10.10	12:00:00	103234	103364	103099	103159	112624	473901	5
2019.10.10	12:30:00	103154	103234	103024	103034	68973	284446	5
2019.10.10	13:00:00	103034	103104	102839	102889	66573	255330	5
2019.10.10	13:30:00	102889	102889	102574	102724	90924	357284	5
2019.10.10	14:00:00	102724	102749	102524	102649	60899	230861	5
2019.10.10	14:30:00	102644	102944	102479	102739	119489	449615	5
2019.10.10	15:00:00	102739	102839	102014	102464	124457	517757	5
2019.10.10	15:30:00	102469	102529	102274	102479	73801	295533	5
2019.10.10	16:00:00	102479	102614	102359	102579	59892	248879	5
2019.10.10	16:30:00	102579	102749	102494	102694	75392	301071	5
2019.10.10	17:00:00	102689	102734	102579	102624	28967	112120	5
2019.10.10	17:30:00	102624	103079	102594	103079	38797	169118	5
2019.10.10	18:00:00	103079	103079	103079	103079	523	3626	5
2019.10.11	09:00:00	104106	104165	103775	103815	85101	297195	0
2019.10.11	09:30:00	103810	103900	103730	103780	55349	192992	5
2019.10.11	10:00:00	103785	103990	103630	103920	104502	360636	5
2019.10.11	10:30:00	103920	104600	103910	104510	154351	636759	5
2019.10.11	11:00:00	104505	104930	104470	104740	119929	589269	5
2019.10.11	11:30:00	104740	104960	104610	104645	122771	516790	5
2019.10.11	12:00:00	104645	105020	104625	104930	119142	507783	5
2019.10.11	12:30:00	104890	105035	104675	104720	90865	388244	5
2019.10.11	13:00:00	104720	104875	104600	104840	78182	337792	5
2019.10.11	13:30:00	104840	104970	104615	104850	73026	303238	5
2019.10.11	14:00:00	104845	105395	104495	105000	59649	396176	5
2019.10.11	14:30:00	104940	105220	104705	104745	76222	318251	5
2019.10.11	15:00:00	104745	104750	104375	104600	100070	430762	5
2019.10.11	15:30:00	104595	104720	104515	104645	58907	260093	5
2019.10.11	16:00:00	104650	104670	104430	104645	0	335433	5
2019.10.11	16:30:00	104650	104980	104500	104610	0	538146	5
2019.10.11	17:00:00	104615	104710	104465	104495	0	182453	5
2019.10.11	17:30:00	104495	104575	104380	104395	0	85293	5
2019.10.11	18:00:00	104310	104310	104310	104310	0	5683	10
2019.10.14	09:00:00	104136	104391	104060	104291	71995	244057	0
2019.10.14	09:30:00	104286	104476	104246	104426	74448	234477	5
2019.10.14	10:00:00	104431	104646	104321	104631	141905	483154	5
2019.10.14	10:30:00	104636	104916	104606	104791	138386	509911	5
2019.10.14	11:00:00	104821	104941	104741	104856	28062	113092	5
2019.10.14	11:30:00	104866	105156	104856	105026	31965	128471	5
2019.10.14	12:00:00	105016	105141	104856	104871	72101	276695	5
2019.10.14	12:30:00	104871	105036	104841	104886	68298	248904	5
2019.10.14	13:00:00	104886	104936	104796	104876	60094	228375	5
2019.10.14	13:30:00	104876	105086	104841	104881	90022	328756	5
2019.10.14	14:00:00	104876	104881	104651	104801	89072	332455	5
2019.10.14	14:30:00	104796	105011	104706	104936	35100	314891	5
2019.10.14	15:00:00	104936	104986	104776	104851	0	222055	5
2019.10.14	15:30:00	104846	104976	104766	104876	0	221634	5
2019.10.14	16:00:00	104871	105126	104866	105056	0	273953	5
2019.10.14	16:30:00	105056	105161	104921	105091	0	261725	5
2019.10.14	17:00:00	105091	105146	105016	105056	0	150509	5
2019.10.14	17:30:00	105061	105216	105051	105191	0	108087	5
2019.10.14	18:00:00	105251	105251	105251	105251	0	7047	0
2019.10.16	09:00:00	105010	105415	104885	105330	54139	175886	0
2019.10.16	09:30:00	105330	105345	105015	105085	52708	178750	5
2019.10.16	10:00:00	105110	105170	104385	104455	22996	90317	5
2019.10.16	10:30:00	104450	104845	104410	104690	10907	47129	5
2019.10.16	11:00:00	104690	104840	104340	104835	14479	59539	5
2019.10.16	11:30:00	104850	105040	104705	104885	8364	36875	5
2019.10.16	12:00:00	104845	105055	104725	104805	7813	34735	5
2019.10.16	12:30:00	104880	105120	104855	105060	10609	45630	5
2019.10.16	13:00:00	105095	105105	104765	104780	11504	47561	5
2019.10.16	13:30:00	104775	105100	104650	105090	13432	58142	5
2019.10.16	14:00:00	105160	105375	105100	105375	12273	53082	5
2019.10.16	14:30:00	105375	105680	105345	105600	15678	69387	5
2019.10.16	15:00:00	105600	105930	105590	105780	17215	78454	5
2019.10.16	15:30:00	105785	106070	105785	106025	14386	62233	5
2019.10.16	16:00:00	106030	106120	105920	106045	20814	88924	5
2019.10.16	16:30:00	106045	106250	106005	106240	27506	120562	5
2019.10.16	17:00:00	106240	106315	106090	106090	25358	111047	5
2019.10.16	17:30:00	106145	106175	106005	106085	13015	57281	5
2019.10.16	18:00:00	106085	106085	106085	106085	668	5636	10
2019.10.17	09:00:00	106330	106495	105940	106180	116371	408961	0
2019.10.17	09:30:00	106180	106435	106035	106285	133400	445283	5
2019.10.17	10:00:00	106285	106755	106170	106535	164720	619775	5
2019.10.17	10:30:00	106535	106765	106205	106585	210615	783238	5
